,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,290.2668036075988,230.7890358664773,4.110817288057232,84444.4846748586,93.27272727272727,2648.687884553822,2517.849138387044,28.0127185873705,7251190.222764936,17.708333333333332
std,3.0276503540974917,0.0,3027.6503540974913,14.516940230345488,13.045682083716988,0.24577612322326356,8547.682911537784,2.4318063815441064,511.688612974219,510.2339285777,5.761914078677253,2750047.4605247737,6.073908223797187
min,1.0,123.0,123.0,273.5862691633714,211.96432883522726,3.719080970326393,74849.44667473272,90.9090909090909,1932.2963440790932,1800.1419881184895,19.91938450150778,3733769.1613414288,10.416666666666668
max,10.0,123.0,9123.0,318.13878794250076,251.9324396306818,4.525705231372735,101212.28839352347,96.36363636363636,3383.3664614054373,3249.041249593099,36.27685195788216,11447168.61216315,25.0
