,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,274.57398188534313,214.41471619897956,3.68573241951763,75413.63018864807,95.51020408163265,2931.971276040137,2810.0299560546873,31.34222050328652,8600288.473407488,11.458333333333334
std,3.0276503540974917,0.0,3027.6503540974913,5.028657903053866,4.7541599236956,0.0655694684621614,2769.350763241021,1.2907255755789275,65.25939594385055,65.99326790569303,0.7504876256300161,382321.46682411124,1.0980130764473532
min,1.0,123.0,123.0,266.3056090452341,207.88429727359693,3.5920589943456758,70918.6774089531,93.87755102040816,2840.787729524662,2717.9892069498696,30.296281299167326,8070074.924217884,10.416666666666668
max,10.0,123.0,9123.0,284.16040475495623,223.1907884247449,3.8199174014729333,80747.13563050056,97.95918367346938,3015.5663363778963,2894.923166910807,32.30908654337737,9093640.329095608,12.5
