,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,841.0443116666829,772.404639115767,13.541146223183873,944854.0336256303,49.45454545454545,80008.42883656723,48355.80071751457,550.9064157231953,50795993258.95979,41.25
std,3.0276503540974917,0.0,3027.6503540974913,513.6995440903237,524.3113765900677,9.172370751828906,1142321.1937217275,35.8324844540364,222097.68765133695,127241.94837197254,1453.5947565212302,159908785966.75836,34.328321281054635
min,1.0,123.0,123.0,330.175659640894,264.8077503551136,4.6153286427397795,109015.96621929949,0.0,2093.2787935367664,1549.6083984375,17.602282136878085,4381816.107470741,8.333333333333332
max,10.0,123.0,9123.0,1938.2960802387001,1890.5909978693182,33.060697195022584,3756991.6946687093,94.54545454545455,711267.8039301375,409783.61131795245,4680.009191111307,505901888907.6005,91.66666666666666
