,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,717.3256,219.0516,78740692.8241,248939430.1681,649.4814,229.3864,29705299.9848,93892350.9048,11.3581,4.0094,353830.1892,1118412.3058,49.6364,30.2551,40.4167,32.6788,10.0
123,954.4697,375.5398,66563.8146,116031.3965,884.3754,394.7252,43008.372,70698.9007,15.536,6.9449,487.6738,804.0134,38.1818,34.805,47.9167,33.2174,10.0
456,784.8671,503.6311,6814.9113,5005.4942,719.271,514.7508,5610.2205,3747.9905,12.662,8.9744,63.1153,42.1996,58.1818,38.6266,51.0417,36.907,10.0
789,745.3066,338.6011,346050049.3657,1094258931.0574,668.5538,348.5011,126058997.214,398598110.2375,11.7413,6.1387,1507432.8463,4766521.8264,57.2727,36.738,56.0417,33.9135,10.0
1000,710.3665,425.5653,14670.5453,21196.0737,629.718,434.824,10501.1538,14677.2147,11.0973,7.7108,118.352,165.673,66.1818,31.8767,59.375,33.8395,10.0
