,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,14.9978,0.8646,101.6704,28.8808,9.2726,0.467,56.7909,16.4605,17.2349,1.7365,49.262,11.6507,92.2325,2.2606,48.1884,9.7066,10.0
123,15.1729,1.0882,91.7515,22.2272,9.4339,0.6816,50.4367,12.2836,17.0233,1.7151,46.8874,7.536,91.5539,2.4169,54.8415,7.3074,10.0
456,15.2985,0.8065,98.2421,22.0788,9.2906,0.6148,54.5538,13.1251,16.3177,1.6225,44.3692,5.2275,91.38,2.7931,49.7917,11.1295,10.0
789,15.0296,0.3391,86.3966,18.775,9.1992,0.295,47.7932,10.2607,16.2305,1.435,44.2775,8.8082,91.3611,2.5312,50.0045,4.9077,10.0
1000,15.1508,1.0563,115.1117,48.3422,9.3228,0.6468,64.4788,28.958,16.5249,1.5095,54.9587,20.0216,91.4423,2.2916,48.6821,11.983,10.0
