,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,270.793,2.8972,2860.2942,129.3441,217.3264,1.6378,2727.1808,128.6938,3.8404,0.0167,30.3619,1.4552,95.0943,1.3193,13.125,1.4061,10.0
123,270.2647,2.3146,2867.878,75.0144,216.7333,1.2477,2734.8045,74.5669,3.8306,0.014,30.4481,0.843,94.717,0.7955,12.5,0.0,10.0
456,270.4874,2.4103,2863.4157,97.5836,216.6498,1.7866,2730.3976,97.1887,3.8293,0.019,30.3984,1.0996,94.717,0.7955,12.5,0.0,10.0
789,271.085,2.6381,2901.2217,106.7735,217.3546,1.9984,2767.9888,106.1521,3.8364,0.0191,30.8235,1.2004,95.283,0.9944,12.5,0.0,10.0
1000,271.34,2.6829,2933.1861,72.5011,217.6675,1.6722,2799.7624,72.1914,3.8365,0.018,31.1826,0.8169,95.4717,0.9743,12.5,0.0,10.0
