,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,78.0,24578.0,38.04114162341287,26.691282583122266,78.66073579600643,1464.0042239526342,87.23024574669188,293.06467191069294,187.45165357862814,83.70829576836442,90104.49303498138,38.45108695652174
std,14.577379737113251,0.0,14577.379737113251,4.149719432374664,2.9147104884738884,14.976621644585768,333.1279874565904,2.9183595296387868,65.60232008760698,40.522476375556714,16.79579264234466,39542.636090080465,7.494532012845116
min,1.0,78.0,78.0,30.99782337224268,21.89698724721771,55.51536393735781,960.8650538167547,79.35727788279773,124.01572663837584,82.46940413688198,62.09698882009403,15379.900453644363,22.10144927536232
max,50.0,78.0,49078.0,52.706994329966065,36.6279328980098,136.59418628683767,2778.0272512990746,91.56899810964083,440.1638174281244,277.26257404318443,140.2234469192613,193744.1861728992,52.35507246376812
