Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
1,12,12,25.078990557828064,15.503171459542592,33.84984815822536,628.9557673996292,92.47637051039698,131.5711319968268,78.91160175207514,36.638030350738894,17310.962774926425,49.275362318840585
2,12,1012,26.324621873999565,15.931953937619667,23.213517229311666,692.9857168090564,92.36294896030246,119.8128763549544,72.65339232383134,38.75854592350391,14355.125340447592,55.79710144927537
3,12,2012,25.148977664040174,15.667689506607005,23.630098758260036,632.4710775463916,92.24952741020795,110.68622394603709,69.37235722795918,59.74052930957674,12251.440171432274,55.70652173913043
4,12,3012,25.483237970323607,15.126023096426767,24.723150589465355,649.3954174521429,93.53497164461247,133.44540190105064,80.65667065170022,32.47409111901767,17807.67528853293,48.55072463768116
5,12,4012,26.238310098277008,16.726709487077272,42.78442996618417,688.4489168133452,92.28733459357278,258.45021502256884,162.941932144071,58.969148645204704,66796.51364521206,24.365942028985508
6,12,5012,27.39770853007873,16.85227833540128,28.936258786228564,750.6344326991488,92.0226843100189,121.03035135086262,68.11499668958116,41.107480767616764,14648.345948113252,66.93840579710145
7,12,6012,24.827070000418008,15.40339181554527,21.677507349214725,616.3834048056558,92.81663516068053,143.14949531568692,86.79669785044649,36.40465050181205,20491.778009135873,37.31884057971014
8,12,7012,24.984817496241725,15.36564466134091,26.619278555122627,624.2411053205066,92.51417769376181,134.0665861629844,82.00067111334151,37.906187215047844,17973.84952539692,40.03623188405797
9,12,8012,25.168707539696186,15.419230889042614,27.491836579085838,633.4638392187596,92.81663516068053,181.09541363973386,110.63664086672469,36.41454048713939,32795.5488413463,34.60144927536232
10,12,9012,25.023708903411674,15.59149438120396,26.323947630575034,626.1860072826847,91.87145557655954,111.08125367404794,68.14224007000512,32.78930414591309,12339.04491779819,52.44565217391305
11,12,10012,32.771557444481445,22.565364709405657,54.65705240185363,1073.9749773369472,93.87523629489603,174.91498253245885,106.11498778984742,43.743777695427646,30595.251114330382,50.36231884057971
12,12,11012,24.684926910054514,15.325427403282795,23.698237272758917,609.3456165547335,93.76181474480151,183.74834881442337,112.45893755063753,40.233371262010955,33763.455692027004,44.927536231884055
13,12,12012,26.239312606517313,15.290204556829421,19.08726388405944,688.5015260625383,92.85444234404537,135.36522519655819,81.13352455203484,31.928413940357032,18323.744192514914,51.902173913043484
14,12,13012,27.756861799716212,17.913632283779474,31.70517424159987,770.4433769685452,91.72022684310019,114.58603219031959,69.16016205654257,39.888566518208336,13129.958773120958,65.48913043478261
15,12,14012,25.097894209746038,15.072297957782135,24.238206839351275,629.9042937636036,90.73724007561437,138.18670747277847,84.67779150047141,28.80813754568971,19095.566122167245,41.66666666666667
16,12,15012,24.719473344378873,15.54608604930989,23.09670812262076,611.0523624234576,91.83364839319471,112.51149276720211,67.11242296252946,25.05391433298784,12658.836004704173,60.235507246376805
17,12,16012,24.695248299758607,16.38095758533674,34.79265961558913,609.8552885867304,91.41776937618148,125.87917219600895,76.74767292271788,60.2735631307499,15845.565992752472,56.61231884057971
18,12,17012,26.69878885678451,15.924207619133911,29.681195058550497,712.8253264191608,91.83364839319471,166.66252620017067,101.59976040657645,33.90724524321459,27776.39763942258,52.53623188405797
19,12,18012,26.074800086427146,16.168679134031095,27.62710637881921,679.8951995471411,86.46502835538752,200.94569436223193,124.73766216634918,36.27844586209745,40379.17208271953,35.59782608695652
20,12,19012,27.347605982887806,15.771687156812053,22.166292462788775,747.891552995281,89.82986767485822,142.35502501773846,85.75998448611078,23.99211893215315,20264.953147800938,50.815217391304344
21,12,20012,23.454278982115028,14.885206242769556,31.936250811490087,550.1032025708827,92.09829867674858,130.82838605896507,80.6408954330692,43.00301949469099,17116.066598793608,41.39492753623188
22,12,21012,25.636308248992915,15.545708242225356,23.920983732961155,657.2203006373823,93.53497164461247,111.41060615609202,62.35456667840518,32.715416831642074,12412.32316406785,65.94202898550725
23,12,22012,25.669652686670503,15.933913709143365,26.351479689784068,658.9310690542901,92.77882797731569,146.27490353043007,88.24835921531519,33.35388302134993,21396.34740283662,56.43115942028986
24,12,23012,25.151304505801548,15.84911119619986,26.584978556714756,632.5881183435532,92.4007561436673,114.25673178065897,71.43080722246945,49.354353051272895,13054.600757197446,43.65942028985507
25,12,24012,25.550444281719248,16.11450475170449,32.24971039290434,652.8252029932398,91.83364839319471,133.6203943015058,81.23525145819511,35.7032869262682,17854.40977328988,44.655797101449274
26,12,25012,28.464581978673813,18.019638612738216,26.894854406413582,810.2324272206421,88.54442344045368,129.34946523918717,78.31685998380526,32.24019617078242,16731.284157663693,42.30072463768116
27,12,26012,28.102980866510237,17.46210649833192,36.04238259438836,789.7775335834403,89.98109640831758,162.74941578123713,98.39848420270486,40.19490682454271,26487.372337133995,64.4927536231884
28,12,27012,25.20749553111303,15.853964202091513,28.283003084744767,635.4178309510833,89.14933837429112,122.67046685294657,71.16263602957687,40.57079093630024,15048.043437919863,64.58333333333334
