,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,20.872,0.6848,134.9893,22.3178,14.3272,0.4318,85.943,15.8593,30.0948,2.3202,48.5449,8.2484,92.7246,0.7043,41.5891,4.8128,10.0
123,21.1507,0.9027,130.5392,20.7521,14.5993,0.533,83.6284,14.545,30.5058,1.9453,48.5636,7.1028,92.6223,0.8084,40.8415,5.7866,10.0
456,20.8713,1.045,128.9309,19.7888,14.3139,0.6043,81.6339,14.4014,29.6701,1.5244,45.9009,8.3706,92.6684,0.9388,43.4722,5.6783,10.0
789,20.6518,1.3026,127.9863,22.3524,14.3157,0.7859,81.1573,15.6667,30.4892,1.4945,46.4636,7.7,92.9292,1.3801,43.4559,5.4656,10.0
1000,21.0125,1.2083,130.6392,19.4885,14.4622,0.7377,83.53,13.6225,30.6159,2.283,48.3464,7.6306,92.4757,0.9494,41.4011,6.0865,10.0
