,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,16.1826,1.1632,116.9666,31.9889,8.5506,0.538,63.4327,17.7809,11.6638,0.7069,43.8015,6.0061,93.4263,0.9418,49.8415,5.8033,10.0
123,16.0603,1.4021,113.8272,28.4221,8.5072,0.7224,61.7813,16.2614,11.6146,0.9475,43.1993,5.6597,93.1608,0.9971,49.0036,4.7977,10.0
456,16.1965,1.373,108.4372,35.2121,8.5566,0.7116,58.3008,19.9571,11.8452,0.9333,42.51,6.6992,92.9396,1.5111,54.7418,8.5028,10.0
789,16.5046,1.7691,119.897,42.3827,8.6534,0.8707,64.784,24.199,11.6806,0.9095,43.9995,7.8127,93.1416,1.42,51.4221,6.5208,10.0
1000,15.9856,1.1195,131.1836,30.3696,8.3661,0.454,71.6484,16.6592,11.3301,0.4267,45.9679,6.1895,93.6495,0.8273,48.7998,5.7876,10.0
