,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,21.1927,1.2605,258.0305,36.9906,11.5456,0.5359,160.1826,22.725,9.4155,0.1879,42.5737,4.3166,93.3535,0.8089,38.2428,6.5811,10.0
123,20.8601,1.1722,238.9756,56.6475,11.4449,0.5193,147.6733,36.9539,9.4232,0.2669,40.003,6.8933,93.4896,0.5516,38.7772,6.8166,10.0
456,22.1003,1.5205,253.0333,45.1414,11.8921,0.5959,157.1762,27.8831,9.6735,0.435,43.0767,5.6827,92.5444,1.0036,38.1884,6.4365,10.0
789,21.3099,0.9558,271.0431,46.1429,11.6237,0.4078,169.0593,28.4834,9.7147,0.248,44.4423,4.5216,92.5936,1.1541,37.4547,3.8044,10.0
1000,20.9512,0.8986,243.5534,35.0468,11.4618,0.3477,151.3089,21.6536,9.4804,0.3427,40.4988,4.3944,92.9074,0.8354,38.6141,4.5019,10.0
