,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,42.0,24542.0,21.324385601502758,11.581620534796821,9.535469890279801,455.4704711357216,92.81814744801514,251.63326882574748,156.0935811173126,42.0866747866998,65404.02977849937,38.4891304347826
std,14.577379737113251,0.0,14577.379737113251,0.8695822678472611,0.37391436345271534,0.2609877711021855,37.378012327319915,1.1919016130151927,46.122372703985896,29.198471749934384,5.296905076521583,22994.209511687724,4.832544954231483
min,1.0,42.0,42.0,19.70851274468041,10.95614497587656,8.96956271642082,388.42547460723006,89.30056710775047,144.94681249384908,86.07719406408857,29.49887527684418,21009.578452127047,27.173913043478258
max,50.0,42.0,49042.0,23.272049890523046,12.512661292360248,10.319927861012596,541.5883061069937,94.21550094517958,344.8462974531999,213.0787542898609,54.27544527300068,118918.96886718084,51.992753623188406
