,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,42.0,24542.0,25.784470281739637,16.105152346604328,30.322541041164456,668.7494714219257,92.17315689981095,162.69906558175913,99.90580115851621,41.18368364253299,28011.05749486551,46.26630434782609
std,14.577379737113251,0.0,14577.379737113251,1.9975913332574387,1.5325688411702976,7.646941362534769,113.02353289285715,2.4875404035265105,39.64216928216542,25.991363405062607,9.516099849771049,13621.4946992926,10.493265904613905
min,1.0,42.0,42.0,22.88239683298879,14.424699609878404,19.504508908119007,523.6040848223753,84.12098298676749,106.74656100007786,64.17948893083053,22.7641337188373,11394.828285343343,28.351449275362317
max,50.0,42.0,49042.0,34.0901161566826,23.453371263276598,55.28902530643499,1162.1360195761117,95.0094517958412,255.0835545927408,161.33716820788325,69.59977890956883,65067.619823667774,71.55797101449275
