,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,153.7425,12.8037,964.34,241.6093,116.1515,13.5802,755.915,224.3254,5.0983,0.7134,15.422,4.7565,93.5217,1.1854,63.5417,21.0005,10.0
123,152.5414,10.1962,1153.6602,272.412,113.2793,8.8595,924.5548,255.9556,4.8987,0.4432,18.8,6.0235,94.1739,0.7723,48.3333,20.1819,10.0
456,160.6922,11.2037,1017.2986,235.9782,121.2778,13.2739,788.8823,203.3835,5.3298,0.7423,16.0636,3.6236,93.6522,1.5228,60.9375,22.1475,10.0
789,163.699,22.0526,1048.0445,427.68,125.3698,20.8243,802.2331,320.6891,5.421,0.9283,17.938,8.3349,93.5217,1.9276,74.1667,21.4087,10.0
1000,158.7812,21.889,898.6041,183.4242,121.7629,22.8123,689.9758,151.3526,5.4728,1.3489,13.999,2.5628,94.3913,0.7517,69.5833,18.5093,10.0
