,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,789.0,5289.0,704.3989566341652,624.0691472833807,10.91049688659606,677006.570902383,66.18181818181817,47817.3894799583,21712.86936402321,254.4605633874756,16510303101.005127,43.541666666666664
std,3.0276503540974917,0.0,3027.6503540974913,448.2418503876903,461.0970873963565,8.058874466060734,936561.169405315,34.5103489887863,125714.84648612552,47375.85627655845,565.518363885188,51855698935.45136,34.083712530716824
min,1.0,789.0,789.0,311.31307757387873,254.68356711647726,4.453090914006159,96915.83226851984,0.0,2614.7236084398774,2484.204630533854,27.622662737756908,6836779.548532854,6.25
max,10.0,789.0,9789.0,1774.4993328667772,1739.3322043678977,30.424363528960885,3148847.882344637,92.72727272727272,405083.9133988378,155890.0108642578,1856.9535136988866,164092976894.51712,91.66666666666666
