,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,27.3305,5.1,168.3596,44.1194,17.2122,4.0369,103.9603,28.8264,33.9677,18.4701,45.1656,20.8358,89.1002,7.5492,42.3007,9.3865,10.0
123,26.3135,1.4725,149.879,34.3255,16.5296,1.0388,91.3153,22.8418,31.3857,7.3591,38.2824,10.2972,92.1096,1.1752,49.4746,9.3476,10.0
456,26.7812,3.8438,154.728,43.7727,16.5286,1.9293,94.4221,28.6408,28.3663,4.4327,35.9285,5.7889,93.4064,1.1228,52.1286,9.8648,10.0
789,25.3785,1.2318,175.4843,91.4392,16.003,0.9269,106.3029,52.4307,30.2481,6.374,50.2618,36.8165,91.7996,3.1386,51.4674,13.1402,10.0
1000,25.7399,1.7218,166.0439,71.7036,15.9781,1.0057,96.4019,38.2972,26.8112,3.1143,41.1428,8.8949,92.3062,1.8565,51.3225,13.6126,10.0
