,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,67.0,24567.0,167.97541631515432,101.36323129262787,100.0,28215.74048624941,39.76449275362319,314.77487475811563,190.8281083626332,100.0,99083.2217789874,30.52536231884058
std,14.577379737113251,0.0,14577.379737113251,0.0,1.4355131050823087e-14,0.0,3.67491354901071e-12,0.0,5.742052420329235e-14,0.0,0.0,2.939930839208568e-11,3.588782762705772e-15
min,1.0,67.0,67.0,167.97541631515432,101.36323129262789,100.0,28215.740486249415,39.76449275362319,314.7748747581157,190.8281083626332,100.0,99083.22177898743,30.525362318840582
max,50.0,67.0,49067.0,167.97541631515432,101.36323129262789,100.0,28215.740486249415,39.76449275362319,314.7748747581157,190.8281083626332,100.0,99083.22177898743,30.525362318840582
