,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,410.61312475354714,188.5777733670532,4.447051892100257,168603.13821987208,98.33333333333334,1662.8342332513002,1519.1611657801266,16.82501723570386,2765017.6872724397,27.083333333333332
std,3.0276503540974917,0.0,3027.6503540974913,0.0,0.0,9.362222582871203e-16,0.0,1.4979556132593925e-14,0.0,2.396728981215028e-13,3.744889033148481e-15,4.908500953528377e-10,0.0
min,1.0,123.0,123.0,410.61312475354714,188.5777733670532,4.447051892100258,168603.13821987208,98.33333333333333,1662.8342332513002,1519.1611657801268,16.825017235703864,2765017.6872724392,27.083333333333332
max,10.0,123.0,9123.0,410.61312475354714,188.5777733670532,4.447051892100258,168603.13821987208,98.33333333333333,1662.8342332513002,1519.1611657801268,16.825017235703864,2765017.6872724392,27.083333333333332
