,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,1000.0,5500.0,26.738611073582284,14.676377873423046,12.189867202425713,717.0379247998552,93.28203155059639,142.56488548009366,84.5003711991978,27.72991579039343,21176.52986305467,43.91304347826087
std,3.0276503540974917,0.0,3027.6503540974913,1.5219149689921225,0.7447298208267396,0.5741700183141939,82.85471933920627,0.7908631977366501,30.764035479805337,20.134648000758755,4.299121029882771,9604.757690925207,10.29220080540809
min,1.0,1000.0,1000.0,25.106865464038062,13.973345133954696,11.214137403103198,630.3546934293072,91.4197768372451,98.83436959304368,56.12866923631185,22.132758758840097,9768.232612854355,30.07246376811594
max,10.0,1000.0,10000.0,29.50451372218285,15.998444879776205,13.031472919820716,870.516329982476,94.1900731050404,210.21576588577435,128.5985032311475,37.42427260295362,44190.66822694269,64.03985507246377
