,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,34.0,24534.0,160.46832397896208,122.4115618631114,5.436793038876405,25986.867035729756,93.62608695652175,1041.594222247477,811.7592691675821,16.480372894632584,1144715.1606164854,60.35416666666667
std,14.577379737113251,0.0,14577.379737113251,15.544013714604388,16.063346895907113,0.9155627181671296,5218.093885125542,1.3368041191153492,247.01614587640077,224.22892783507157,4.695725595788933,570845.136582859,21.199388257683285
min,1.0,34.0,34.0,132.81078957328793,97.03160241168479,4.140677071172534,17638.705827080168,89.13043478260869,674.5889984484603,508.4190724690755,11.374474688946396,455070.31682769675,16.666666666666664
max,50.0,34.0,49034.0,206.64345865910636,168.58484576681386,8.26845419987504,42701.5190065978,96.52173913043478,1783.9370008888804,1508.3204549153645,31.702836814442975,3182431.2231404134,93.75
