,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,13.4256,0.5387,111.6133,18.4827,7.0103,0.1726,61.0317,10.4237,9.6379,0.2346,43.5264,3.7038,92.7656,0.9333,47.3868,6.136,10.0
123,13.7501,0.5392,119.1319,15.9855,7.1564,0.2133,64.8895,9.1612,9.7687,0.2135,44.1767,2.5293,93.1361,0.5181,47.9484,3.9822,10.0
456,13.7244,0.408,114.8636,23.7619,7.1552,0.1694,62.8544,13.0377,9.7179,0.1928,43.5424,3.721,92.3724,0.9857,47.5543,5.7556,10.0
789,13.6249,0.6361,111.7564,19.5741,7.1193,0.2722,61.7408,10.9207,9.708,0.3646,42.8643,2.9461,92.6125,1.1607,45.2446,4.4892,10.0
1000,13.7564,0.5791,98.4728,19.9827,7.178,0.2522,53.4248,11.9014,9.832,0.306,40.8699,2.6542,92.8072,0.6316,52.731,7.7852,10.0
