,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,23.0,24523.0,132.72178659247254,91.84515250544662,100.0,17615.072636297828,11.33986928104575,247.0300141942445,172.22188180827882,100.0,61023.82791280865,0.7352941176470587
std,14.577379737113251,0.0,14577.379737113251,2.8710262101646174e-14,1.4355131050823087e-14,0.0,0.0,1.794391381352886e-15,0.0,2.8710262101646174e-14,0.0,1.469965419604284e-11,1.1214946133455537e-16
min,1.0,23.0,23.0,132.72178659247257,91.8451525054466,100.0,17615.072636297828,11.339869281045752,247.0300141942445,172.22188180827885,100.0,61023.827912808636,0.7352941176470588
max,50.0,23.0,49023.0,132.72178659247257,91.8451525054466,100.0,17615.072636297828,11.339869281045752,247.0300141942445,172.22188180827885,100.0,61023.827912808636,0.7352941176470588
