,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,304.2133,40.8291,2930.4626,485.3557,242.7143,37.0921,2801.0445,484.8895,4.2808,0.5789,31.2201,5.4917,93.0909,3.909,13.3333,6.3038,10.0
123,290.2668,14.5169,2648.6879,511.6886,230.789,13.0457,2517.8491,510.2339,4.1108,0.2458,28.0127,5.7619,93.2727,2.4318,17.7083,6.0739,10.0
456,313.2161,31.9335,2784.2716,739.3592,251.0997,28.3201,2648.7111,741.1407,4.4479,0.479,29.4933,8.3664,91.2727,4.0018,17.7083,10.5889,10.0
789,310.9364,26.2078,3030.8973,557.6084,247.2292,24.6902,2897.3313,560.4331,4.3405,0.4152,32.3047,6.3314,92.5455,2.9002,12.9167,7.3362,10.0
1000,294.9208,22.0052,2737.1353,672.5447,233.903,23.5268,2592.4411,714.3702,4.154,0.4324,28.904,7.9261,94.5455,2.7104,21.0417,25.7498,10.0
