Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Transformer_Mean,Transformer_CI_Lower,Transformer_CI_Upper,Transformer_PI_Lower,Transformer_PI_Upper,Dataset,Horizon,Horizon_Months
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3494.8242097932243,8145.581885110022,5912.91,5871.9673,5953.853,3335.3972,8490.423,Train,2020-2021,24
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,4072.6692091841996,8723.426884500997,5909.718,5871.798,5947.6377,3332.2048,8487.23,Train,2020-2021,24
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3529.6698383832336,8180.427513700031,5899.219,5855.5947,5942.8438,3321.7063,8476.732,Train,2020-2021,24
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3648.2837950968033,8299.041470413602,5853.3184,5807.194,5899.443,3275.8054,8430.831,Train,2020-2021,24
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3377.823491512201,8028.581166828999,5854.8643,5814.7817,5894.947,3277.3513,8432.377,Train,2020-2021,24
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3407.5286908106073,8058.286366127405,5841.517,5799.415,5883.619,3264.0042,8419.03,Train,2020-2021,24
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3506.963584109404,8157.721259426202,5862.855,5827.891,5897.819,3285.342,8440.368,Train,2020-2021,24
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3955.214972693755,8605.972648010553,5878.834,5823.4805,5934.1875,3301.321,8456.347,Train,2020-2021,24
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3598.729277039456,8249.486952356254,5886.0444,5837.7715,5934.3174,3308.5315,8463.558,Train,2020-2021,24
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3490.538469968812,8141.29614528561,5891.5493,5838.475,5944.6235,3314.0364,8469.0625,Train,2020-2021,24
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3433.4149639835787,8084.172639300376,5898.6377,5849.8574,5947.418,3321.1248,8476.15,Train,2020-2021,24
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3392.4448481956206,8043.202523512418,5881.7104,5842.4614,5920.9595,3304.1975,8459.224,Train,2020-2021,24
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3512.693548105416,8163.451223422214,5852.8013,5812.1313,5893.471,3275.2883,8430.314,Train,2020-2021,24
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3729.0505821640627,8379.808257480861,5849.4893,5817.1914,5881.787,3271.9763,8427.002,Train,2020-2021,24
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2843.4929153463745,7494.250590663172,5833.083,5781.7544,5884.4116,3255.57,8410.596,Train,2020-2021,24
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3665.657183743462,8316.41485906026,5782.2354,5745.2246,5819.246,3204.7224,8359.748,Train,2020-2021,24
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3535.574420402131,8186.332095718929,5795.0674,5755.529,5834.606,3217.5544,8372.58,Train,2020-2021,24
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3568.630806340695,8219.388481657494,5797.0107,5751.963,5842.0586,3219.4978,8374.523,Train,2020-2021,24
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3596.026480945934,8246.784156262733,5829.9717,5785.541,5874.4023,3252.4587,8407.484,Train,2020-2021,24
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3742.0478400718557,8392.805515388653,5860.4663,5803.912,5917.0205,3282.9534,8437.9795,Train,2020-2021,24
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3903.255150622972,8554.01282593977,5900.7036,5845.686,5955.721,3323.1907,8478.217,Train,2020-2021,24
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3890.53261205564,8541.290287372438,5938.156,5873.327,6002.9844,3360.6428,8515.669,Train,2020-2021,24
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3543.730742424398,8194.488417741195,5972.075,5899.372,6044.7783,3394.5623,8549.588,Train,2020-2021,24
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3838.908432920215,8489.666108237012,5988.2856,5915.845,6060.726,3410.7727,8565.799,Train,2020-2021,24
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4391.572298066277,9042.329973383075,6020.1274,5951.4453,6088.8096,3442.6145,8597.641,Train,2020-2021,24
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,4041.4542238543927,8692.21189917119,6052.255,5977.2544,6127.2554,3474.742,8629.768,Test,2020-2021,24
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3565.4713256957984,8216.229001012596,6047.084,5961.3857,6132.782,3469.571,8624.597,Test,2020-2021,24
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,4155.155811270151,8805.91348658695,6036.617,5953.8203,6119.414,3459.1042,8614.13,Test,2020-2021,24
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3833.8964063792355,8484.654081696033,6020.56,5951.868,6089.252,3443.047,8598.073,Test,2020-2021,24
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,4016.9655970164604,8667.723272333258,6019.243,5952.1284,6086.358,3441.7302,8596.756,Test,2020-2021,24
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,4004.2403261735517,8654.998001490349,6004.306,5927.1953,6081.417,3426.7932,8581.819,Test,2020-2021,24
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,4171.8392011378855,8822.596876454683,5975.9697,5891.2305,6060.709,3398.4568,8553.482,Test,2020-2021,24
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,4088.4527185465686,8739.210393863366,5947.9717,5862.103,6033.8403,3370.4587,8525.484,Test,2020-2021,24
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3739.0729611661736,8389.830636482971,5944.0967,5857.874,6030.3193,3366.5837,8521.609,Test,2020-2021,24
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3832.6159338314956,8483.373609148293,5940.233,5855.3867,6025.079,3362.72,8517.746,Test,2020-2021,24
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3640.8120418436083,8291.569717160406,5935.1006,5852.1865,6018.0146,3357.5876,8512.613,Test,2020-2021,24
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3917.3418522752836,8568.099527592081,5930.173,5847.112,6013.234,3352.66,8507.686,Test,2020-2021,24
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3821.845103304877,8472.602778621675,5925.478,5841.85,6009.106,3347.965,8502.991,Test,2020-2021,24
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3415.7978454294407,8066.5555207462385,5920.3364,5835.665,6005.008,3342.8235,8497.85,Test,2020-2021,24
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,4082.901738836007,8733.659414152804,5915.8916,5830.5977,6001.1855,3338.3787,8493.404,Test,2020-2021,24
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3699.9628416872356,8350.720517004032,5914.358,5829.4653,5999.2505,3336.845,8491.871,Test,2020-2021,24
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3940.446778397386,8591.204453714185,5912.905,5828.6274,5997.182,3335.3918,8490.418,Test,2020-2021,24
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3907.677111709663,8558.434787026461,5911.475,5827.806,5995.144,3333.9622,8488.988,Test,2020-2021,24
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,4185.070357103022,8835.82803241982,5909.9004,5826.217,5993.584,3332.3875,8487.413,Test,2020-2021,24
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,4186.390322938682,8837.147998255481,5908.436,5824.4937,5992.3784,3330.923,8485.949,Test,2020-2021,24
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3834.682787567319,8485.440462884117,5907.2007,5823.125,5991.2764,3329.6877,8484.714,Test,2020-2021,24
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,4042.9128918014885,8693.670567118286,5906.2954,5822.282,5990.3086,3328.7825,8483.809,Test,2020-2021,24
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,4030.5732390085223,8681.330914325321,5905.8022,5822.037,5989.5674,3328.2893,8483.315,Test,2020-2021,24
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,4192.395784817359,8843.153460134155,5905.3374,5821.7876,5988.887,3327.8245,8482.851,Test,2020-2021,24
