Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,LSTM_Mean,LSTM_CI_Lower,LSTM_CI_Upper,LSTM_PI_Lower,LSTM_PI_Upper,Dataset,Horizon,Horizon_Months
2016-06-01,5305.0,4829.847633633448,4829.847633633447,4829.847633633449,2171.0867296610572,7488.608537605838,4814.5186,3604.368,6024.669,2902.2864,6726.751,Train,2020-2023,48
2016-07-01,5769.0,5240.757703684619,5240.757703684618,5240.75770368462,2581.996799712228,7899.51860765701,4992.911,3737.94,6247.8823,3080.679,6905.1436,Train,2020-2023,48
2016-08-01,5565.0,5426.495084129827,5426.495084129827,5426.495084129827,2767.734180157436,8085.255988102217,5095.088,3814.328,6375.8477,3182.8557,7007.3203,Train,2020-2023,48
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,2611.513161722722,7929.034969667504,5002.9736,3745.46,6260.4873,3090.7415,6915.206,Train,2020-2023,48
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,2537.3450631388337,7854.8668710836155,5000.8374,3743.904,6257.7705,3088.6052,6913.0693,Train,2020-2023,48
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,2539.4008779207275,7856.922685865509,5060.313,3788.418,6332.208,3148.0808,6972.545,Train,2020-2023,48
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,3123.1126305962975,8440.63443854108,5157.8115,3861.3047,6454.3184,3245.5793,7070.044,Train,2020-2023,48
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,5861.560239224977,11179.082047169757,5108.759,3824.6802,6392.8374,3196.5266,7020.991,Train,2020-2023,48
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,3614.2617986747005,8931.783606619481,5187.2334,3883.0708,6491.396,3275.0012,7099.466,Train,2020-2023,48
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,3577.9701532024214,8895.491961147203,5371.9023,4021.4846,6722.3203,3459.6702,7284.135,Train,2020-2023,48
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,3281.802710868819,8599.3245188136,5506.3467,4122.34,6890.3535,3594.1145,7418.579,Train,2020-2023,48
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,3424.806707598735,8742.328515543517,5683.1245,4254.5938,7111.6553,3770.8923,7595.3564,Train,2020-2023,48
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,3255.69252226266,8573.214330207442,5716.025,4279.214,7152.836,3803.7927,7628.257,Train,2020-2023,48
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,3643.431007000367,8960.952814945149,5588.7236,4184.01,6993.4375,3676.4915,7500.956,Train,2020-2023,48
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,3291.9328182910626,8609.454626235844,5708.5986,4273.6416,7143.5557,3796.3665,7620.831,Train,2020-2023,48
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,3222.423735609557,8539.945543554339,5619.514,4207.011,7032.017,3707.282,7531.746,Train,2020-2023,48
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,3354.920212718564,8672.442020663346,5616.7627,4204.912,7028.6133,3704.5305,7528.995,Train,2020-2023,48
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,2774.987247101692,8092.509055046474,5542.5605,4149.3574,6935.7637,3630.3284,7454.793,Train,2020-2023,48
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3161.4421434792325,8478.963951424013,5501.034,4118.1895,6883.879,3588.802,7413.2666,Train,2020-2023,48
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,3739.287142870208,9056.80895081499,5431.4663,4066.165,6796.7676,3519.2341,7343.698,Train,2020-2023,48
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3196.287772069242,8513.809580014024,5371.4727,4021.3052,6721.64,3459.2405,7283.705,Train,2020-2023,48
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3314.9017287828115,8632.423536727592,5301.336,3968.8467,6633.825,3389.1038,7213.5684,Train,2020-2023,48
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3044.4414251982093,8361.963233142991,5341.4814,3998.8865,6684.076,3429.2493,7253.714,Train,2020-2023,48
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3074.1466244966155,8391.668432441396,5394.8403,4038.6763,6751.0044,3482.6082,7307.0723,Train,2020-2023,48
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3173.5815177954123,8491.103325740194,5303.9775,3970.8208,6637.1343,3391.7454,7216.21,Train,2020-2023,48
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3621.8329063797632,8939.354714324545,5275.3857,3949.4258,6601.3457,3363.1536,7187.618,Train,2020-2023,48
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3265.3472107254643,8582.869018670246,5446.2803,4077.3452,6815.2153,3534.048,7358.5127,Train,2020-2023,48
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3157.15640365482,8474.678211599601,5426.9556,4062.9082,6791.003,3514.7234,7339.1875,Train,2020-2023,48
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3100.032897669587,8417.554705614368,5488.472,4108.9155,6868.029,3576.24,7400.704,Train,2020-2023,48
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3059.062781881629,8376.58458982641,5480.2437,4102.674,6857.8135,3568.0115,7392.4756,Train,2020-2023,48
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3179.3114817914243,8496.833289736205,5370.781,4016.0369,6725.5244,3458.5486,7283.0127,Train,2020-2023,48
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3395.668515850071,8713.190323794852,5300.351,3967.963,6632.7393,3388.119,7212.583,Train,2020-2023,48
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2510.1108490323827,7827.6326569771645,5191.9775,3886.94,6497.015,3279.7454,7104.21,Train,2020-2023,48
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3332.2751174294704,8649.796925374252,5171.2363,3871.4229,6471.05,3259.0042,7083.4688,Train,2020-2023,48
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3202.1923540881394,8519.71416203292,5163.112,3865.3894,6460.834,3250.8796,7075.3438,Train,2020-2023,48
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3235.248740026703,8552.770547971484,5284.4683,3956.044,6612.8926,3372.236,7196.7,Train,2020-2023,48
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3262.6444146319423,8580.166222576723,5265.6514,3942.153,6589.1494,3353.4192,7177.884,Train,2020-2023,48
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3408.665773757864,8726.187581702645,5298.635,3966.8218,6630.4478,3386.4026,7210.867,Train,2020-2023,48
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3569.87308430898,8887.394892253762,5500.3115,4117.7915,6882.8315,3588.0793,7412.544,Train,2020-2023,48
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3557.1505457416483,8874.67235368643,5479.978,4102.561,6857.395,3567.7458,7392.21,Train,2020-2023,48
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3210.3486761104064,8527.870484055187,5614.0264,4202.955,7025.0977,3701.7942,7526.259,Train,2020-2023,48
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3505.5263666062233,8823.048174551004,5681.129,4253.1973,7109.0605,3768.8967,7593.3613,Train,2020-2023,48
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4058.190231752285,9375.712039697066,5784.9478,4330.8394,7239.056,3872.7156,7697.1797,Train,2020-2023,48
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3708.072157540401,9025.593965485183,5776.955,4324.9004,7229.01,3864.723,7689.1875,Test,2020-2023,48
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3232.0892593818066,8549.611067326588,5757.737,4313.862,7201.612,3845.5046,7669.9688,Test,2020-2023,48
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3821.7737449561596,9139.295552900941,5871.1284,4381.387,7360.8696,3958.8962,7783.3604,Test,2020-2023,48
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3500.5143400652437,8818.036148010025,5913.7627,4409.234,7418.2915,4001.5305,7825.995,Test,2020-2023,48
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3683.5835307024686,9001.10533864725,5942.8623,4441.1553,7444.5693,4030.6301,7855.0947,Test,2020-2023,48
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3670.85825985956,8988.38006780434,5935.053,4442.8076,7427.299,4022.821,7847.285,Test,2020-2023,48
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3838.4571348238937,9155.978942768676,5972.118,4469.9985,7474.238,4059.886,7884.3506,Test,2020-2023,48
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3755.070652232577,9072.592460177359,6035.3213,4517.1553,7553.4873,4123.089,7947.5537,Test,2020-2023,48
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3405.690894852182,8723.212702796964,6064.973,4539.8066,7590.1396,4152.741,7977.205,Test,2020-2023,48
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3499.2338675175038,8816.755675462286,6087.3066,4556.53,7618.0835,4175.074,7999.539,Test,2020-2023,48
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3307.4299755296165,8624.951783474398,6110.464,4573.759,7647.169,4198.2314,8022.6963,Test,2020-2023,48
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3583.959785961292,8901.481593906074,6151.925,4604.6436,7699.206,4239.6924,8064.157,Test,2020-2023,48
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3488.463036990885,8805.984844935667,6193.393,4635.45,7751.336,4281.161,8105.625,Test,2020-2023,48
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3082.415779115449,8399.93758706023,6222.21,4656.837,7787.583,4309.9775,8134.4424,Test,2020-2023,48
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3749.5196725220153,9067.041480466796,6251.3354,4678.4653,7824.2056,4339.1035,8163.5674,Test,2020-2023,48
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3366.580775373244,8684.102583318025,6284.6084,4703.177,7866.04,4372.376,8196.841,Test,2020-2023,48
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3607.064712083394,8924.586520028175,6322.767,4731.4795,7914.0547,4410.535,8234.999,Test,2020-2023,48
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3574.2950453956714,8891.816853340453,6358.1094,4757.6567,7958.562,4445.877,8270.342,Test,2020-2023,48
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3851.68829078903,9169.21009873381,6389.8286,4781.1577,7998.4995,4477.5967,8302.061,Test,2020-2023,48
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3853.0082566246906,9170.530064569472,6423.2676,4805.9297,8040.6055,4511.035,8335.5,Test,2020-2023,48
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3501.300721253327,8818.822529198109,6458.874,4832.2837,8085.4644,4546.6416,8371.106,Test,2020-2023,48
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3709.5308254874967,9027.052633432279,6495.197,4859.137,8131.2563,4582.965,8407.429,Test,2020-2023,48
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3697.1911726945305,9014.712980639311,6529.9795,4884.842,8175.117,4617.747,8442.212,Test,2020-2023,48
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3859.013718503367,9176.535526448148,6564.241,4910.1626,8218.32,4652.009,8476.474,Test,2020-2023,48
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3715.8879637094965,9033.409771654278,6599.7397,4936.378,8263.102,4687.508,8511.972,Test,2020-2023,48
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3256.389539783457,8573.911347728239,6636.0146,4963.1416,8308.888,4723.782,8548.247,Test,2020-2023,48
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3865.395755975616,9182.917563920397,6672.202,4989.823,8354.581,4759.9697,8584.435,Test,2020-2023,48
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3519.3776881913996,8836.89949613618,6707.9404,5016.1675,8399.713,4795.708,8620.173,Test,2020-2023,48
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3716.1595283064003,9033.681336251182,6743.94,5042.692,8445.1875,4831.708,8656.172,Test,2020-2023,48
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3692.7223758363248,9010.244183781106,6780.603,5069.6826,8491.523,4868.371,8692.835,Test,2020-2023,48
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3891.462279287684,9208.984087232466,6817.526,5096.8457,8538.206,4905.294,8729.758,Test,2020-2023,48
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3831.4922642945517,9149.014072239333,6854.4116,5123.9673,8584.855,4942.1797,8766.644,Test,2020-2023,48
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3477.9683984964154,8795.490206441196,6891.343,5151.112,8631.574,4979.1104,8803.575,Test,2020-2023,48
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3605.0505523893075,8922.572360334088,6928.616,5178.4893,8678.743,5016.384,8840.849,Test,2020-2023,48
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3467.7416423464106,8785.263450291191,6966.245,5206.108,8726.383,5054.0127,8878.478,Test,2020-2023,48
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3704.89528587862,9022.417093823402,7004.025,5233.82,8774.2295,5091.793,8916.257,Test,2020-2023,48
2023-01-01,9485.0,6250.440714854211,6250.4407148542105,6250.440714854212,3591.6798108818207,8909.201618826602,7041.909,5261.595,8822.223,5129.677,8954.142,Test,2020-2023,48
2023-02-01,8634.0,5824.999828903054,5824.999828903053,5824.999828903055,3166.238924930663,8483.760732875444,7079.996,5289.503,8870.489,5167.7637,8992.229,Test,2020-2023,48
2023-03-01,9721.0,6471.397101535551,6471.39710153555,6471.397101535552,3812.6361975631603,9130.158005507941,7118.372,5317.603,8919.142,5206.1396,9030.6045,Test,2020-2023,48
2023-04-01,9417.0,6098.303217331007,6098.303217331007,6098.303217331007,3439.542313358616,8757.064121303398,7156.9873,5345.8594,8968.115,5244.755,9069.22,Test,2020-2023,48
2023-05-01,9674.0,6322.993123781513,6322.993123781512,6322.9931237815135,3664.232219809122,8981.754027753903,7195.771,5374.223,9017.318,5283.539,9108.003,Test,2020-2023,48
2023-06-01,9064.0,6291.5293520943505,6291.52935209435,6291.529352094351,3632.76844812196,8950.29025606674,7234.7393,5402.705,9066.773,5322.507,9146.972,Test,2020-2023,48
2023-07-01,9551.0,6542.212947609836,6542.212947609835,6542.212947609837,3883.4520436374455,9200.973851582226,7273.943,5431.3413,9116.545,5361.711,9186.175,Test,2020-2023,48
2023-08-01,9350.0,6522.493939936202,6522.493939936201,6522.493939936203,3863.7330359638113,9181.254843908593,7313.3936,5460.1387,9166.648,5401.161,9225.626,Test,2020-2023,48
2023-09-01,8211.0,6168.878187269167,6168.878187269166,6168.878187269168,3510.1172832967763,8827.639091241557,7353.0576,5489.073,9217.042,5440.825,9265.29,Test,2020-2023,48
2023-10-01,8199.0,6349.926049441695,6349.926049441694,6349.926049441696,3691.165145469304,9008.686953414086,7392.9194,5518.135,9267.704,5480.6875,9305.151,Test,2020-2023,48
2023-11-01,7798.0,6296.480498821428,6296.480498821427,6296.480498821429,3637.7195948490375,8955.24140279382,7433.001,5547.338,9318.664,5520.7686,9345.233,Test,2020-2023,48
2023-12-01,8030.0,6481.348404402036,6481.348404402036,6481.348404402036,3822.5875004296454,9140.109308374427,7473.318,5576.694,9369.941,5561.086,9385.55,Test,2020-2023,48
