Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2016-08-01,5565.0,5426.495084129827,5426.495084129827,5426.495084129827,2748.3509766257143,8104.63919163394,5297.927,5071.216,5524.6377,-471.57324,11067.427,Train,2020-2023,48
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,2592.1299581910002,7948.418173199225,5075.4717,4871.591,5279.3525,-694.0283,10844.972,Train,2020-2023,48
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,2517.961859607112,7874.250074615336,4999.8643,4780.761,5218.9673,-769.63574,10769.364,Train,2020-2023,48
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,2520.0176743890056,7876.30588939723,5166.866,4969.119,5364.6133,-602.6338,10936.366,Train,2020-2023,48
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,3103.7294270645757,8460.0176420728,5203.6797,4981.425,5425.9346,-565.8203,10973.18,Train,2020-2023,48
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,5842.177035693254,11198.46525070148,5483.871,5280.0386,5687.7036,-285.6289,11253.371,Train,2020-2023,48
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,3594.8785951429786,8951.166810151204,5774.712,5559.978,5989.446,5.211914,11544.212,Train,2020-2023,48
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,3558.5869496706996,8914.875164678924,5445.8174,5232.9946,5658.64,-323.68262,11215.317,Train,2020-2023,48
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,3262.419507337097,8618.707722345322,5882.4814,5691.532,6073.4307,112.981445,11651.981,Train,2020-2023,48
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,3405.4235040670133,8761.711719075238,5632.627,5416.3257,5848.928,-136.87305,11402.127,Train,2020-2023,48
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,3236.3093187309382,8592.597533739163,5818.8057,5518.673,6118.9385,49.305664,11588.306,Train,2020-2023,48
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,3624.0478034686453,8980.33601847687,5556.061,5348.079,5764.043,-213.43896,11325.561,Train,2020-2023,48
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,3272.549614759341,8628.837829767566,5662.0967,5394.288,5929.9053,-107.40332,11431.597,Train,2020-2023,48
