Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq+Attention_Mean,Seq2Seq+Attention_CI_Lower,Seq2Seq+Attention_CI_Upper,Seq2Seq+Attention_PI_Lower,Seq2Seq+Attention_PI_Upper,Dataset,Horizon,Horizon_Months
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3184.70849356717,8332.879109716785,5925.466,5873.1416,5977.79,3299.999,8550.933,Train,2020-2022,36
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3143.738377779212,8291.908993928828,5875.843,5824.721,5926.9644,3250.376,8501.31,Train,2020-2022,36
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3263.9870776890075,8412.157693838622,5751.8486,5701.33,5802.367,3126.3818,8377.315,Train,2020-2022,36
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3480.344111747654,8628.514727897269,5763.509,5718.89,5808.1274,3138.042,8388.976,Train,2020-2022,36
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2594.786444929966,7742.957061079581,5755.5503,5712.537,5798.5635,3130.0835,8381.018,Train,2020-2022,36
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3416.9507133270536,8565.121329476668,5667.616,5623.636,5711.596,3042.1494,8293.083,Train,2020-2022,36
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3286.8679499857226,8435.038566135338,5819.2197,5776.1763,5862.263,3193.753,8444.687,Train,2020-2022,36
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3319.9243359242864,8468.094952073901,5828.6553,5783.622,5873.6885,3203.1885,8454.122,Train,2020-2022,36
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3347.3200105295255,8495.49062667914,5893.4463,5848.2227,5938.67,3267.9795,8518.913,Train,2020-2022,36
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3493.341369655447,8641.511985805062,5932.7666,5886.3706,5979.1626,3307.2998,8558.233,Train,2020-2022,36
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3654.5486802065634,8802.71929635618,6097.216,6047.8477,6146.584,3471.749,8722.683,Train,2020-2022,36
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3641.8261416392315,8789.996757788846,6169.641,6119.254,6220.0283,3544.1743,8795.107,Train,2020-2022,36
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3295.0242720079896,8443.194888157605,6154.0596,6099.2544,6208.8647,3528.5928,8779.526,Train,2020-2022,36
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3590.2019625038065,8738.372578653421,6212.27,6157.1445,6267.3955,3586.8032,8837.736,Train,2020-2022,36
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4142.865827649868,9291.036443799483,6283.1885,6226.7153,6339.6616,3657.7217,8908.655,Train,2020-2022,36
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3792.747753437984,8940.918369587598,6339.6562,6283.247,6396.0654,3714.1895,8965.123,Test,2020-2022,36
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3316.76485527939,8464.935471429006,6316.971,6242.835,6391.1074,3691.5044,8942.4375,Test,2020-2022,36
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3906.449340853743,9054.619957003357,6328.0664,6234.322,6421.811,3702.5996,8953.533,Test,2020-2022,36
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3585.189935962827,8733.360552112441,6323.3813,6211.449,6435.3135,3697.9146,8948.848,Test,2020-2022,36
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3768.259126600052,8916.429742749668,6313.1533,6182.632,6443.675,3687.6865,8938.62,Test,2020-2022,36
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3755.533855757143,8903.704471906758,6291.183,6141.2485,6441.1177,3665.7163,8916.65,Test,2020-2022,36
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3923.132730721477,9071.303346871093,6282.007,6115.286,6448.7275,3656.54,8907.474,Test,2020-2022,36
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3839.74624813016,8987.916864279774,6275.048,6092.0625,6458.033,3649.581,8900.515,Test,2020-2022,36
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3490.366490749765,8638.53710689938,6267.271,6068.8965,6465.6455,3641.8042,8892.738,Test,2020-2022,36
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3583.909463415087,8732.080079564701,6259.59,6046.463,6472.717,3634.123,8885.057,Test,2020-2022,36
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3392.1055714271997,8540.276187576816,6252.334,6025.111,6479.557,3626.8672,8877.801,Test,2020-2022,36
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3668.635381858875,8816.80599800849,6246.61,6006.007,6487.213,3621.143,8872.076,Test,2020-2022,36
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3573.1386328884682,8721.309249038084,6241.507,5988.123,6494.8906,3616.04,8866.974,Test,2020-2022,36
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3167.091375013032,8315.261991162646,6236.823,5971.2607,6502.3857,3611.3564,8862.29,Test,2020-2022,36
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3834.1952684195985,8982.365884569213,6232.619,5955.4453,6509.793,3607.1523,8858.086,Test,2020-2022,36
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3451.256371270827,8599.426987420442,6228.9126,5940.654,6517.1714,3603.4458,8854.379,Test,2020-2022,36
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3691.7403079809774,8839.910924130592,6225.701,5926.8574,6524.545,3600.2344,8851.168,Test,2020-2022,36
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3658.9706412932546,8807.141257442869,6222.8794,5913.924,6531.835,3597.4126,8848.346,Test,2020-2022,36
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3936.363886686613,9084.534502836228,6220.3647,5901.838,6538.8916,3594.898,8845.832,Test,2020-2022,36
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3937.683852522274,9085.854468671889,6218.135,5890.554,6545.7153,3592.668,8843.602,Test,2020-2022,36
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3585.9763171509103,8734.146933300526,6216.189,5879.998,6552.38,3590.7222,8841.656,Test,2020-2022,36
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3794.20642138508,8942.377037534694,6214.5,5870.121,6558.879,3589.0332,8839.967,Test,2020-2022,36
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3781.8667685921137,8930.037384741729,6213.037,5860.875,6565.199,3587.5703,8838.504,Test,2020-2022,36
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3943.68931440095,9091.859930550565,6211.776,5852.2197,6571.332,3586.309,8837.242,Test,2020-2022,36
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3800.5635596070797,8948.734175756694,6210.698,5844.115,6577.2812,3585.2314,8836.165,Test,2020-2022,36
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3341.0651356810404,8489.235751830656,6209.788,5836.5225,6583.0537,3584.3213,8835.255,Test,2020-2022,36
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3950.071351873199,9098.241968022814,6209.03,5829.4077,6588.652,3583.563,8834.496,Test,2020-2022,36
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3604.0532840889828,8752.223900238598,6208.406,5822.7383,6594.073,3582.939,8833.873,Test,2020-2022,36
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3800.8351242039835,8949.005740353598,6207.9033,5816.4844,6599.3223,3582.4365,8833.37,Test,2020-2022,36
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3777.397971733908,8925.568587883523,6207.5103,5810.6196,6604.401,3582.0435,8832.977,Test,2020-2022,36
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3976.137875185267,9124.308491334883,6207.2144,5805.1157,6609.313,3581.7476,8832.682,Test,2020-2022,36
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3916.167860192135,9064.338476341749,6207.007,5799.9517,6614.062,3581.54,8832.474,Test,2020-2022,36
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3562.6439943939986,8710.814610543614,6206.876,5795.102,6618.65,3581.4092,8832.343,Test,2020-2022,36
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3689.7261482868907,8837.896764436506,6206.8154,5790.5493,6623.0815,3581.3486,8832.282,Test,2020-2022,36
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3552.417238243994,8700.587854393609,6206.816,5786.272,6627.36,3581.349,8832.283,Test,2020-2022,36
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3789.5708817762034,8937.741497925817,6206.8706,5782.253,6631.4883,3581.4038,8832.338,Test,2020-2022,36
