Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,4155.155811270151,8805.91348658695,6371.0527,6293.7817,6448.3237,4115.2793,8626.826,Test,2020-2021,24
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3833.8964063792355,8484.654081696033,6365.217,6273.436,6456.9976,4109.4434,8620.99,Test,2020-2021,24
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,4016.9655970164604,8667.723272333258,6360.0835,6254.397,6465.77,4104.31,8615.857,Test,2020-2021,24
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,4004.2403261735517,8654.998001490349,6353.585,6234.721,6472.4487,4097.8115,8609.358,Test,2020-2021,24
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,4171.8392011378855,8822.596876454683,6347.374,6216.2256,6478.5225,4091.6006,8603.147,Test,2020-2021,24
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,4088.4527185465686,8739.210393863366,6341.4033,6198.8525,6483.954,4085.63,8597.177,Test,2020-2021,24
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3739.0729611661736,8389.830636482971,6336.715,6183.7095,6489.72,4080.9414,8592.488,Test,2020-2021,24
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3832.6159338314956,8483.373609148293,6332.2686,6169.472,6495.065,4076.495,8588.042,Test,2020-2021,24
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3640.8120418436083,8291.569717160406,6328.165,6156.2354,6500.0947,4072.3916,8583.938,Test,2020-2021,24
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3917.3418522752836,8568.099527592081,6324.406,6143.966,6504.8457,4068.6323,8580.18,Test,2020-2021,24
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3821.845103304877,8472.602778621675,6320.9585,6132.5938,6509.323,4065.185,8576.732,Test,2020-2021,24
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3415.7978454294407,8066.5555207462385,6317.814,6122.067,6513.561,4062.0405,8573.588,Test,2020-2021,24
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,4082.901738836007,8733.659414152804,6314.946,6112.3193,6517.5723,4059.1724,8570.719,Test,2020-2021,24
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3699.9628416872356,8350.720517004032,6312.3345,6103.295,6521.374,4056.561,8568.107,Test,2020-2021,24
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3940.446778397386,8591.204453714185,6309.9517,6094.9307,6524.9727,4054.1782,8565.725,Test,2020-2021,24
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3907.677111709663,8558.434787026461,6307.7803,6087.18,6528.3804,4052.0068,8563.554,Test,2020-2021,24
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,4185.070357103022,8835.82803241982,6305.8037,6079.9985,6531.609,4050.0303,8561.577,Test,2020-2021,24
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,4186.390322938682,8837.147998255481,6304.005,6073.3423,6534.6675,4048.2314,8559.778,Test,2020-2021,24
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3834.682787567319,8485.440462884117,6302.3716,6067.175,6537.5684,4046.5981,8558.145,Test,2020-2021,24
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,4042.9128918014885,8693.670567118286,6300.8877,6061.4575,6540.318,4045.1143,8556.661,Test,2020-2021,24
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,4030.5732390085223,8681.330914325321,6299.5405,6056.157,6542.924,4043.767,8555.314,Test,2020-2021,24
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,4192.395784817359,8843.153460134155,6298.321,6051.244,6545.3975,4042.5474,8554.094,Test,2020-2021,24
