Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Transformer_Mean,Transformer_CI_Lower,Transformer_CI_Upper,Transformer_PI_Lower,Transformer_PI_Upper,Dataset,Horizon,Horizon_Months
2016-06-01,5305.0,4829.847633633448,4829.847633633447,4829.847633633449,2151.7035261293354,7507.991741137561,5458.779,5385.472,5532.0854,2425.492,8492.065,Train,2020-2023,48
2016-07-01,5769.0,5240.757703684619,5240.757703684618,5240.75770368462,2562.613596180506,7918.901811188731,5527.965,5476.574,5579.3555,2494.678,8561.252,Train,2020-2023,48
2016-08-01,5565.0,5426.495084129827,5426.495084129827,5426.495084129827,2748.3509766257143,8104.63919163394,5639.3696,5594.8477,5683.8916,2606.0828,8672.656,Train,2020-2023,48
2016-09-01,5367.0,5270.274065695113,5270.274065695113,5270.274065695113,2592.1299581910002,7948.418173199225,5687.7935,5643.379,5732.208,2654.5066,8721.08,Train,2020-2023,48
2016-10-01,5633.0,5196.105967111224,5196.105967111223,5196.105967111225,2517.961859607112,7874.250074615336,5693.9893,5654.3335,5733.645,2660.7024,8727.276,Train,2020-2023,48
2016-11-01,5664.0,5198.161781893118,5198.161781893117,5198.161781893119,2520.0176743890056,7876.30588939723,5683.2603,5642.352,5724.1685,2649.9734,8716.547,Train,2020-2023,48
2016-12-01,6082.0,5781.873534568688,5781.873534568688,5781.873534568688,3103.7294270645757,8460.0176420728,5704.288,5667.8594,5740.717,2671.0012,8737.575,Train,2020-2023,48
2017-01-01,6505.0,8520.321143197367,8520.321143197365,8520.321143197369,5842.177035693254,11198.46525070148,5766.52,5728.387,5804.653,2733.2332,8799.807,Train,2020-2023,48
2017-02-01,5813.0,6273.022702647091,6273.02270264709,6273.022702647092,3594.8785951429786,8951.166810151204,5849.3423,5793.518,5905.1665,2816.0554,8882.629,Train,2020-2023,48
2017-03-01,6379.0,6236.731057174812,6236.731057174811,6236.731057174813,3558.5869496706996,8914.875164678924,5849.8613,5786.5044,5913.2183,2816.5745,8883.148,Train,2020-2023,48
2017-04-01,6091.0,5940.5636148412095,5940.5636148412095,5940.5636148412095,3262.419507337097,8618.707722345322,5906.052,5829.6367,5982.467,2872.765,8939.339,Train,2020-2023,48
2017-05-01,6219.0,6083.567611571126,6083.567611571126,6083.567611571126,3405.4235040670133,8761.711719075238,5942.2607,5879.2627,6005.259,2908.9739,8975.548,Train,2020-2023,48
2017-06-01,6052.0,5914.453426235051,5914.45342623505,5914.453426235052,3236.3093187309382,8592.597533739163,5983.321,5919.8047,6046.837,2950.034,9016.607,Train,2020-2023,48
2017-07-01,6105.0,6302.191910972758,6302.191910972757,6302.191910972759,3624.0478034686453,8980.33601847687,5994.671,5926.7197,6062.622,2961.384,9027.958,Train,2020-2023,48
2017-08-01,6030.0,5950.693722263453,5950.693722263452,5950.693722263454,3272.549614759341,8628.837829767566,5996.4233,5936.9907,6055.856,2963.1365,9029.71,Train,2020-2023,48
2017-09-01,5969.0,5881.1846395819475,5881.184639581947,5881.184639581948,3203.040532077835,8559.32874708606,5973.4946,5917.8364,6029.153,2940.2078,9006.781,Train,2020-2023,48
2017-10-01,5707.0,6013.681116690955,6013.681116690955,6013.681116690955,3335.537009186842,8691.825224195067,5977.836,5925.1313,6030.5405,2944.549,9011.123,Train,2020-2023,48
2017-11-01,5681.0,5433.748151074083,5433.748151074082,5433.748151074084,2755.60404356997,8111.892258578195,5937.766,5888.737,5986.7954,2904.4792,8971.053,Train,2020-2023,48
2017-12-01,6052.0,5820.203047451623,5820.203047451622,5820.203047451624,3142.0589399475107,8498.347154955736,5912.91,5871.9673,5953.853,2879.6233,8946.197,Train,2020-2023,48
2018-01-01,5904.0,6398.0480468425985,6398.048046842598,6398.048046842599,3719.903939338486,9076.19215434671,5909.718,5871.798,5947.6377,2876.431,8943.005,Train,2020-2023,48
2018-02-01,5426.0,5855.0486760416325,5855.048676041632,5855.048676041633,3176.90456853752,8533.192783545745,5899.219,5855.5947,5942.8438,2865.9324,8932.506,Train,2020-2023,48
2018-03-01,6005.0,5973.662632755202,5973.662632755201,5973.662632755203,3295.5185252510896,8651.806740259315,5853.3184,5807.194,5899.443,2820.0315,8886.605,Train,2020-2023,48
2018-04-01,5766.0,5703.2023291706,5703.2023291706,5703.2023291706,3025.0582216664875,8381.346436674712,5854.8643,5814.7817,5894.947,2821.5774,8888.151,Train,2020-2023,48
2018-05-01,5946.0,5732.907528469006,5732.907528469005,5732.907528469007,3054.7634209648936,8411.05163597312,5841.517,5799.415,5883.619,2808.2302,8874.804,Train,2020-2023,48
2018-06-01,5981.0,5832.342421767803,5832.342421767802,5832.342421767804,3154.1983142636905,8510.486529271915,5862.855,5827.891,5897.819,2829.568,8896.142,Train,2020-2023,48
2018-07-01,6104.0,6280.593810352154,6280.593810352153,6280.593810352155,3602.4497028480414,8958.737917856266,5878.834,5823.4805,5934.1875,2845.547,8912.121,Train,2020-2023,48
2018-08-01,5991.0,5924.108114697855,5924.108114697854,5924.108114697856,3245.9640071937424,8602.252222201967,5886.0444,5837.7715,5934.3174,2852.7576,8919.331,Train,2020-2023,48
2018-09-01,5670.0,5815.917307627211,5815.91730762721,5815.917307627212,3137.7732001230984,8494.061415131324,5891.5493,5838.475,5944.6235,2858.2625,8924.836,Train,2020-2023,48
2018-10-01,5709.0,5758.793801641978,5758.793801641977,5758.7938016419785,3080.649694137865,8436.93790914609,5898.6377,5849.8574,5947.418,2865.3508,8931.925,Train,2020-2023,48
2018-11-01,5416.0,5717.8236858540195,5717.823685854019,5717.82368585402,3039.679578349907,8395.967793358132,5881.7104,5842.4614,5920.9595,2848.4236,8914.997,Train,2020-2023,48
2018-12-01,5793.0,5838.072385763815,5838.072385763815,5838.072385763815,3159.9282782597024,8516.216493267928,5852.8013,5812.1313,5893.471,2819.5144,8886.088,Train,2020-2023,48
2019-01-01,5750.0,6054.429419822462,6054.429419822461,6054.4294198224625,3376.285312318349,8732.573527326575,5849.4893,5817.1914,5881.787,2816.2024,8882.776,Train,2020-2023,48
2019-02-01,5399.0,5168.871753004773,5168.8717530047725,5168.871753004774,2490.727645500661,7847.015860508885,5833.083,5781.7544,5884.4116,2799.7961,8866.37,Train,2020-2023,48
2019-03-01,6123.0,5991.036021401861,5991.03602140186,5991.036021401862,3312.8919138977485,8669.180128905973,5782.2354,5745.2246,5819.246,2748.9485,8815.522,Train,2020-2023,48
2019-04-01,5730.0,5860.95325806053,5860.95325806053,5860.95325806053,3182.8091505564175,8539.097365564643,5795.0674,5755.529,5834.606,2761.7805,8828.3545,Train,2020-2023,48
2019-05-01,6015.0,5894.009643999094,5894.009643999093,5894.009643999095,3215.8655364949814,8572.153751503207,5797.0107,5751.963,5842.0586,2763.7239,8830.298,Train,2020-2023,48
2019-06-01,5989.0,5921.405318604333,5921.405318604332,5921.405318604334,3243.2612111002204,8599.549426108446,5829.9717,5785.541,5874.4023,2796.6848,8863.259,Train,2020-2023,48
2019-07-01,6333.0,6067.426677730255,6067.426677730255,6067.426677730255,3389.282570226142,8745.570785234368,5860.4663,5803.912,5917.0205,2827.1794,8893.753,Train,2020-2023,48
2019-08-01,6388.0,6228.633988281371,6228.63398828137,6228.633988281372,3550.4898807772583,8906.778095785483,5900.7036,5845.686,5955.721,2867.4167,8933.99,Train,2020-2023,48
2019-09-01,6048.0,6215.911449714039,6215.911449714038,6215.91144971404,3537.7673422099265,8894.055557218151,5938.156,5873.327,6002.9844,2904.869,8971.442,Train,2020-2023,48
2019-10-01,6322.0,5869.109580082797,5869.109580082797,5869.109580082797,3190.9654725786845,8547.25368758691,5972.075,5899.372,6044.7783,2938.7883,9005.362,Train,2020-2023,48
2019-11-01,6405.0,6164.287270578614,6164.287270578614,6164.287270578614,3486.1431630745014,8842.431378082727,5988.2856,5915.845,6060.726,2954.9988,9021.572,Train,2020-2023,48
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4038.807028220563,9395.095243228789,6020.1274,5951.4453,6088.8096,2986.8406,9053.414,Train,2020-2023,48
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3688.688954008679,9044.977169016904,6052.255,5977.2544,6127.2554,3018.968,9085.542,Test,2020-2023,48
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3212.706055850085,8568.99427085831,6047.084,5961.3857,6132.782,3013.797,9080.371,Test,2020-2023,48
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3802.3905414244377,9158.678756432662,6036.617,5953.8203,6119.414,3003.3303,9069.904,Test,2020-2023,48
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3481.131136533522,8837.419351541746,6020.56,5951.868,6089.252,2987.2732,9053.847,Test,2020-2023,48
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3664.2003271707467,9020.488542178971,6019.243,5952.1284,6086.358,2985.9563,9052.53,Test,2020-2023,48
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3651.475056327838,9007.763271336064,6004.306,5927.1953,6081.417,2971.0193,9037.593,Test,2020-2023,48
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3819.073931292172,9175.362146300396,5975.9697,5891.2305,6060.709,2942.6829,9009.257,Test,2020-2023,48
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3735.687448700855,9091.97566370908,5947.9717,5862.103,6033.8403,2914.6848,8981.259,Test,2020-2023,48
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3386.30769132046,8742.595906328685,5944.0967,5857.874,6030.3193,2910.8098,8977.384,Test,2020-2023,48
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3479.850663985782,8836.138878994007,5940.233,5855.3867,6025.079,2906.946,8973.52,Test,2020-2023,48
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3288.0467719978947,8644.33498700612,5935.1006,5852.1865,6018.0146,2901.8137,8968.388,Test,2020-2023,48
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3564.57658242957,8920.864797437795,5930.173,5847.112,6013.234,2896.886,8963.46,Test,2020-2023,48
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3469.079833459163,8825.368048467388,5925.478,5841.85,6009.106,2892.1912,8958.765,Test,2020-2023,48
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3063.032575583727,8419.320790591952,5920.3364,5835.665,6005.008,2887.0496,8953.623,Test,2020-2023,48
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3730.1364689902935,9086.424683998519,5915.8916,5830.5977,6001.1855,2882.6047,8949.179,Test,2020-2023,48
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3347.197571841522,8703.485786849747,5914.358,5829.4653,5999.2505,2881.071,8947.645,Test,2020-2023,48
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3587.6815085516723,8943.969723559898,5912.905,5828.6274,5997.182,2879.618,8946.191,Test,2020-2023,48
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3554.9118418639496,8911.200056872174,5911.475,5827.806,5995.144,2878.1882,8944.762,Test,2020-2023,48
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3832.305087257308,9188.593302265534,5909.9004,5826.217,5993.584,2876.6135,8943.1875,Test,2020-2023,48
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3833.6250530929688,9189.913268101194,5908.436,5824.4937,5992.3784,2875.1492,8941.723,Test,2020-2023,48
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3481.9175177216052,8838.20573272983,5907.2007,5823.125,5991.2764,2873.9138,8940.487,Test,2020-2023,48
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3690.147621955775,9046.435836964,5906.2954,5822.282,5990.3086,2873.0085,8939.582,Test,2020-2023,48
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3677.8079691628086,9034.096184171034,5905.8022,5822.037,5989.5674,2872.5154,8939.089,Test,2020-2023,48
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3839.630514971645,9195.91872997987,5905.3374,5821.7876,5988.887,2872.0505,8938.624,Test,2020-2023,48
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3696.5047601777746,9052.792975186,5904.85,5821.405,5988.2954,2871.5632,8938.137,Test,2020-2023,48
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3237.0063362517353,8593.29455125996,5904.383,5820.937,5987.8286,2871.096,8937.67,Test,2020-2023,48
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3846.012552443894,9202.30076745212,5903.981,5820.5195,5987.4424,2870.694,8937.268,Test,2020-2023,48
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3499.9944846596777,8856.282699667903,5903.6646,5820.2334,5987.0957,2870.3777,8936.951,Test,2020-2023,48
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3696.7763247746784,9053.064539782903,5903.4404,5820.0854,5986.7954,2870.1536,8936.728,Test,2020-2023,48
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3673.339172304603,9029.627387312828,5903.2764,5820.007,5986.546,2869.9895,8936.563,Test,2020-2023,48
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3872.079075755962,9228.367290764187,5903.1216,5819.9136,5986.3296,2869.8347,8936.408,Test,2020-2023,48
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3812.10906076283,9168.397275771054,5902.9697,5819.7925,5986.147,2869.6829,8936.257,Test,2020-2023,48
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3458.5851949646935,8814.873409972919,5902.832,5819.6675,5985.9966,2869.5452,8936.119,Test,2020-2023,48
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3585.6673488575857,8941.955563865811,5902.7197,5819.5723,5985.867,2869.4329,8936.007,Test,2020-2023,48
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3448.3584388146887,8804.646653822914,5902.634,5819.514,5985.7534,2869.347,8935.921,Test,2020-2023,48
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3685.5120823468983,9041.800297355123,5902.568,5819.4814,5985.6543,2869.281,8935.8545,Test,2020-2023,48
2023-01-01,9485.0,6250.440714854211,6250.4407148542105,6250.440714854212,3572.296607350099,8928.584822358323,5902.5146,5819.457,5985.5723,2869.2278,8935.802,Test,2020-2023,48
2023-02-01,8634.0,5824.999828903054,5824.999828903053,5824.999828903055,3146.855721398941,8503.143936407167,5902.464,5819.4253,5985.5024,2869.177,8935.751,Test,2020-2023,48
2023-03-01,9721.0,6471.397101535551,6471.39710153555,6471.397101535552,3793.2529940314384,9149.541209039664,5902.4165,5819.39,5985.443,2869.1296,8935.703,Test,2020-2023,48
2023-04-01,9417.0,6098.303217331007,6098.303217331007,6098.303217331007,3420.159109826894,8776.447324835119,5902.376,5819.3594,5985.3926,2869.089,8935.663,Test,2020-2023,48
2023-05-01,9674.0,6322.993123781513,6322.993123781512,6322.9931237815135,3644.8490162774,9001.137231285626,5902.3433,5819.3384,5985.348,2869.0564,8935.63,Test,2020-2023,48
2023-06-01,9064.0,6291.5293520943505,6291.52935209435,6291.529352094351,3613.385244590238,8969.673459598464,5902.318,5819.326,5985.3096,2869.031,8935.6045,Test,2020-2023,48
2023-07-01,9551.0,6542.212947609836,6542.212947609835,6542.212947609837,3864.0688401057237,9220.35705511395,5902.2983,5819.3193,5985.2773,2869.0115,8935.585,Test,2020-2023,48
2023-08-01,9350.0,6522.493939936202,6522.493939936201,6522.493939936203,3844.3498324320894,9200.638047440314,5902.28,5819.31,5985.2495,2868.993,8935.566,Test,2020-2023,48
2023-09-01,8211.0,6168.878187269167,6168.878187269166,6168.878187269168,3490.7340797650545,8847.02229477328,5902.2637,5819.301,5985.2266,2868.9768,8935.551,Test,2020-2023,48
2023-10-01,8199.0,6349.926049441695,6349.926049441694,6349.926049441696,3671.7819419375824,9028.070156945807,5902.249,5819.2915,5985.2065,2868.9622,8935.536,Test,2020-2023,48
2023-11-01,7798.0,6296.480498821428,6296.480498821427,6296.480498821429,3618.3363913173157,8974.62460632554,5902.237,5819.285,5985.1885,2868.95,8935.523,Test,2020-2023,48
2023-12-01,8030.0,6481.348404402036,6481.348404402036,6481.348404402036,3803.2042968979235,9159.492511906148,5902.2275,5819.2812,5985.174,2868.9407,8935.515,Test,2020-2023,48
