Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3898.8011980466313,9095.634879545938,6347.374,6216.2256,6478.5225,3765.1494,8929.599,Test,2020-2022,36
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3815.4147154553143,9012.248396954621,6341.4033,6198.8525,6483.954,3759.1787,8923.628,Test,2020-2022,36
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3466.0349580749194,8662.868639574226,6336.715,6183.7095,6489.72,3754.4902,8918.939,Test,2020-2022,36
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3559.5779307402413,8756.411612239548,6332.2686,6169.472,6495.065,3750.044,8914.493,Test,2020-2022,36
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3367.774038752354,8564.60772025166,6328.165,6156.2354,6500.0947,3745.9404,8910.39,Test,2020-2022,36
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3644.3038491840293,8841.137530683336,6324.406,6143.966,6504.8457,3742.1812,8906.631,Test,2020-2022,36
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3548.8071002136226,8745.64078171293,6320.9585,6132.5938,6509.323,3738.734,8903.184,Test,2020-2022,36
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3142.7598423381864,8339.593523837493,6317.814,6122.067,6513.561,3735.5894,8900.039,Test,2020-2022,36
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3809.863735744753,9006.697417244059,6314.946,6112.3193,6517.5723,3732.7212,8897.17,Test,2020-2022,36
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3426.9248385959813,8623.758520095287,6312.3345,6103.295,6521.374,3730.1099,8894.559,Test,2020-2022,36
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3667.4087753061317,8864.242456805438,6309.9517,6094.9307,6524.9727,3727.727,8892.176,Test,2020-2022,36
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3634.639108618409,8831.472790117716,6307.7803,6087.18,6528.3804,3725.5557,8890.005,Test,2020-2022,36
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3912.0323540117674,9108.866035511073,6305.8037,6079.9985,6531.609,3723.579,8888.028,Test,2020-2022,36
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3913.352319847428,9110.186001346734,6304.005,6073.3423,6534.6675,3721.7803,8886.2295,Test,2020-2022,36
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3561.6447844760646,8758.478465975371,6302.3716,6067.175,6537.5684,3720.147,8884.596,Test,2020-2022,36
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3769.8748887102342,8966.708570209541,6300.8877,6061.4575,6540.318,3718.663,8883.112,Test,2020-2022,36
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3757.535235917268,8954.368917416574,6299.5405,6056.157,6542.924,3717.316,8881.766,Test,2020-2022,36
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3919.3577817261043,9116.19146322541,6298.321,6051.244,6545.3975,3716.0962,8880.545,Test,2020-2022,36
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3776.232026932234,8973.06570843154,6297.216,6046.6885,6547.743,3714.9912,8879.44,Test,2020-2022,36
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3316.7336030061947,8513.567284505501,6296.2163,6042.4644,6549.9683,3713.9917,8878.441,Test,2020-2022,36
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3925.7398191983534,9122.57350069766,6295.3135,6038.5464,6552.0806,3713.0889,8877.538,Test,2020-2022,36
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3579.721751414137,8776.555432913443,6294.5,6034.914,6554.086,3712.2754,8876.725,Test,2020-2022,36
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3776.503591529138,8973.337273028445,6293.7666,6031.5444,6555.989,3711.542,8875.991,Test,2020-2022,36
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3753.0664390590623,8949.900120558368,6293.1064,6028.418,6557.795,3710.8818,8875.331,Test,2020-2022,36
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3951.8063425104215,9148.640024009728,6292.514,6025.518,6559.5103,3710.2896,8874.738,Test,2020-2022,36
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3891.836327517289,9088.670009016596,6291.984,6022.828,6561.1396,3709.7593,8874.209,Test,2020-2022,36
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3538.312461719153,8735.146143218459,6291.509,6020.331,6562.6865,3709.2842,8873.733,Test,2020-2022,36
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3665.394615612045,8862.228297111351,6291.086,6018.015,6564.1567,3708.8613,8873.311,Test,2020-2022,36
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3528.085705569148,8724.919387068454,6290.7085,6015.8647,6565.5522,3708.484,8872.934,Test,2020-2022,36
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3765.2393491013577,8962.073030600664,6290.3745,6013.8696,6566.8794,3708.15,8872.6,Test,2020-2022,36
