,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,89.0,24589.0,14.730623679908017,8.913414353565917,11.921742394692092,217.21184782931857,94.03648763853367,98.13149870483775,57.09490320567317,30.382265778453256,9663.504992105241,54.02532679738562
std,14.577379737113251,0.0,14577.379737113251,0.4744210545407827,0.16689178505940136,0.2609914972219558,14.113561598298116,0.28496398863987266,5.865321297779655,5.251655175928457,2.6927283004383145,1170.1054238214351,5.178820198013518
min,1.0,89.0,89.0,13.852399264445035,8.563504511284165,11.472386054792516,191.88896538159733,93.09462915601023,88.00435931699197,48.86373016291454,25.95386118059841,7744.76725879423,39.950980392156865
max,50.0,89.0,49089.0,15.914984595076001,9.350016243765628,12.592268259072798,253.28673466150644,94.45865302642797,113.63719081984829,71.3805218193526,37.809756044308656,12913.41113742661,65.31862745098039
