Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
1,90,90,27.572716985660957,14.778197387379784,11.015835372284617,760.2547219713562,93.18968834166988,206.24564351274657,127.24110122200355,36.4195130041584,42537.265467986945,38.768115942028984
2,90,1090,26.982482164628557,14.883779765663041,12.796540473862652,728.0543437644982,94.1900731050404,157.38570200575063,95.23771826911403,32.21650260591203,24770.25919584294,38.58695652173913
3,90,2090,29.862709190212733,16.316795583108583,12.84706611823823,891.781400179216,91.4197768372451,116.19330498404584,66.42211521752837,23.169101869214106,13500.884123115493,57.789855072463766
4,90,3090,28.448747828596375,15.34939885310174,12.282414320719887,809.331253015067,94.07464409388227,289.2224246212593,177.21414700292047,46.696101784526086,83649.6109038,44.20289855072464
5,90,4090,25.521176661219474,14.125623769029549,11.91323719065469,651.3304581731736,93.38207002693343,237.0023109897415,147.55900116665845,39.764592519819004,56170.09541447814,30.525362318840582
6,90,5090,27.169274756605258,14.796969480114091,12.025824333403737,738.1694907999076,93.34359368988072,272.4229572022767,170.74404347163733,45.357633153307034,74214.26761083349,38.858695652173914
7,90,6090,23.510431408539702,13.066993172893708,11.665149684303575,552.7403850156502,93.92073874567141,186.123616011974,113.12241194445531,35.04157130038878,34642.00043737274,39.039855072463766
8,90,7090,29.88131868631981,16.143284505174556,12.528366302713053,892.8932064334055,92.6510196229319,238.60860168046054,145.50537121891296,40.44486603681652,56934.06479590468,44.7463768115942
9,90,8090,27.18579797877302,14.50940309888802,11.57047220559876,739.0676117426593,93.99769141977684,179.3850051745987,109.7339872779564,33.060237274546004,32178.980081490794,39.58333333333333
10,90,9090,25.725738222184628,14.010112647055477,11.17707028284897,661.8136070763711,93.61292804924972,168.202794487249,102.11144039606357,31.597803128940534,28292.180073319723,38.04347826086957
11,90,10090,26.74275402569836,14.718461731339913,11.391440825747297,715.1748928790059,94.03616775682954,230.5000853214499,140.36791596418578,39.41166893584997,53130.28933319567,42.028985507246375
12,90,11090,25.973473541372606,14.263101997119723,11.972113195208175,674.6213278043828,92.68949595998461,147.13448405770174,88.37189830450325,27.96946894547152,21648.55639892609,48.731884057971016
13,90,12090,27.74350536510246,15.4735579695533,12.402700118240464,769.7020899434691,94.15159676798768,169.16920863151,101.56153589504098,32.50656883625437,28618.22114901136,44.565217391304344
14,90,13090,27.433202271121836,14.61663336616323,11.5627637166372,752.5805868482843,92.15082724124663,248.75154726857033,152.8830883646474,43.15372254893871,61877.33226850779,40.1268115942029
15,90,14090,28.978598511020255,15.56689591751938,11.031192130109407,839.7591716629054,93.26664101577529,303.7907574269291,187.65845907834685,49.90949486571233,92288.82429802725,43.47826086956522
16,90,15090,30.62011288851177,16.86071800742806,12.81236387897702,937.5913133052045,91.34282416313967,121.84864353140301,72.02976431622362,26.182618318955047,14847.091930442923,46.55797101449276
17,90,16090,30.16942444220595,15.714825367226554,11.747342205103152,910.1941711739739,92.72797229703733,227.2061793139936,137.31474174092045,40.21065934855836,51622.64791846261,46.3768115942029
