,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,38.0313,2.9561,306.8041,29.1049,26.6371,2.0335,194.6668,17.1679,78.391,22.3219,77.7415,11.8463,87.7656,2.5275,39.692,5.0834,10.0
123,39.7885,2.9501,307.2984,53.8747,28.0554,2.3069,196.0335,32.7609,80.4809,22.5425,75.2797,10.2408,86.7146,3.6422,40.2536,4.4445,10.0
456,38.5957,2.5196,292.778,64.4332,27.4892,1.8389,190.2226,39.4936,73.6007,13.7762,95.4882,29.133,86.6692,2.2603,36.3678,6.0222,10.0
789,41.0754,3.6725,335.5408,50.166,29.0252,2.6346,214.6286,31.076,79.4139,12.2372,82.4919,13.0862,85.9735,2.1753,37.7989,8.8329,10.0
1000,40.1905,3.1875,339.1253,45.2507,28.6792,2.2493,216.5507,29.7672,83.3382,19.433,98.032,35.9737,85.5614,4.0938,41.8841,9.9595,10.0
