,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,142.9071,9.5757,1501.0279,253.5254,104.7006,7.6163,1260.9919,216.447,4.3684,0.345,26.3364,4.4392,93.4513,1.5995,20.2083,5.8556,10.0
123,149.1284,20.1514,1448.9609,449.5956,112.9896,18.5827,1207.7224,395.1798,4.8026,0.8922,25.1645,8.6641,91.7699,3.7903,25.3125,8.7021,10.0
456,139.7692,11.0142,1318.8089,311.9557,102.4875,8.459,1100.4681,283.3276,4.2574,0.3528,23.1325,5.6903,93.4956,1.5476,29.4792,22.551,10.0
789,147.3043,12.7177,1381.9279,279.5397,109.7198,10.7088,1154.4492,238.8532,4.6192,0.5246,24.0387,4.8708,92.8761,1.7754,23.5417,6.9652,10.0
1000,142.5799,12.224,1412.3926,279.582,106.4516,12.1542,1179.1993,244.4259,4.5002,0.5812,24.4991,5.0911,93.0973,1.6318,23.6458,8.6604,10.0
