,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,15.172870976717892,9.433860993392047,17.023320913921005,231.28174182085883,91.5538752362949,91.75146797511056,50.43673498685662,46.887360519443384,8862.974361365934,54.841485507246375
std,3.0276503540974917,0.0,3027.6503540974913,1.0881830650373205,0.6815734686883235,1.715142431002508,33.23565205246655,2.4168816755483142,22.2271727041524,12.283610515193049,7.5359669649412115,4073.2909030363903,7.30743230907267
min,1.0,123.0,123.0,13.411628008666039,8.590562037013374,15.375728000121278,179.87176584283537,86.33270321361059,64.75670856825474,35.814340858074814,33.897982061407646,4193.431304593876,41.57608695652174
max,10.0,123.0,9123.0,16.834557735732087,10.579608020330726,19.57754575784252,283.402334157697,93.70510396975426,119.96484453084834,65.58561994089541,58.44355756055475,14391.563923310612,63.677536231884055
