,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,42.0,24542.0,16.117811758177307,8.449168462481895,11.466245826615229,261.9669248201394,93.47248941900733,124.83991915842758,67.80695219380856,44.96784785547136,16468.526548340655,48.73097826086956
std,14.577379737113251,0.0,14577.379737113251,1.4925218174663477,0.6412542967131043,0.5212344248896946,52.711141142510485,1.1950581991018545,30.025858462092895,16.81025863557581,5.464486323449269,7743.251014471038,6.537474611129965
min,1.0,42.0,42.0,13.676221994757187,7.344773168152272,10.480109620850909,187.03904804988022,88.13005001923817,61.87428233714676,33.39109441792807,34.99874135754307,3828.426814736951,36.005434782608695
max,50.0,42.0,49042.0,22.680918926268646,11.306285880799846,12.797349405354765,514.4240833399713,95.19045786841093,177.58021288024327,96.91899923903753,55.38633435720083,31534.732006592512,66.66666666666666
