,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,235.1135,7.4402,2833.0265,406.4098,178.4301,3.1339,2690.5514,397.0737,3.7389,0.0569,29.9555,4.4677,94.6903,0.59,16.6667,3.6747,10.0
123,235.7972,5.909,2302.1225,686.5577,181.7537,5.3682,2152.9858,693.1068,3.8601,0.1713,23.9487,7.7276,95.3097,0.8395,29.5833,22.7328,10.0
456,241.1991,7.477,2268.1498,766.4918,183.9125,5.296,2101.1775,794.3381,3.8905,0.1651,23.4088,8.8158,94.8673,1.2375,34.375,28.2469,10.0
789,237.5797,6.3629,2682.2568,601.5559,181.3949,5.3804,2537.2258,595.7774,3.8199,0.1721,28.233,6.6939,94.6903,1.5609,20.4167,8.4938,10.0
1000,240.2117,11.7686,2444.3601,664.0921,183.3354,8.4808,2298.9237,669.7166,3.8618,0.2046,25.583,7.4698,94.2478,1.6291,27.2917,21.3693,10.0
