,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,278.8957,32.5803,2992.8221,653.841,218.923,34.5712,2851.6036,638.3716,4.6752,0.8752,31.8006,7.2012,91.4159,4.1936,15.4167,5.122,10.0
123,254.2579,7.4963,2791.6133,271.1454,193.9953,5.7198,2663.4161,271.3066,4.1178,0.1899,29.6886,3.0732,94.7788,1.692,13.9583,3.6812,10.0
456,270.6955,38.277,2904.5743,766.0253,211.0821,34.6225,2763.5786,735.6774,4.4892,0.7827,30.8007,8.2673,92.0354,3.8461,16.4583,6.6209,10.0
789,285.1925,50.2884,2823.6016,643.0655,226.5801,48.2593,2685.8447,632.6906,4.8886,1.1137,29.9301,7.1435,91.8584,5.6864,16.25,6.0381,10.0
1000,260.0784,19.1449,2702.6387,537.6249,200.7524,23.9533,2569.2726,539.7872,4.29,0.6227,28.6199,6.0945,93.7168,3.3491,16.0417,6.7365,10.0
