,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,34.0,24534.0,15.97763293202588,10.481068351942707,18.217653596500234,256.31346033883375,93.4847399829497,76.33436285646782,44.47535952738899,28.292927808320297,6061.755778858607,70.81209150326796
std,14.577379737113251,0.0,14577.379737113251,1.0245487948040901,0.6634173007403316,1.4366266169413644,35.369743209094224,1.1859091822251029,15.479440813995652,9.242091160496809,5.3097238228308274,2605.923433710593,11.222767889274353
min,1.0,34.0,34.0,14.409932290565319,9.56606949189678,15.918913678791752,207.64614861867707,86.54731457800511,56.13914572198099,34.13492316293301,21.390148474433403,3151.603682393816,42.3202614379085
max,50.0,34.0,49034.0,20.419744025444764,13.686172446388708,23.89034461980563,416.9659460646871,94.68030690537084,115.91650684258828,71.05950045417629,43.516368082971155,13436.636558587816,84.88562091503267
