,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,42.0,24542.0,16.476813705778515,10.040844205388716,13.587425192048777,272.29016536627825,93.97397188964082,103.09613078266524,62.17807730074165,32.766988750756965,10856.083307044055,51.90604575163399
std,14.577379737113251,0.0,14577.379737113251,0.9062005630978142,0.4403816645297765,0.6032901144999163,31.972500204179486,0.8033829175958332,15.228568905375095,12.18872268740612,6.056382205808068,3256.799320887326,8.576933063065061
min,1.0,42.0,42.0,15.017407408039306,9.444902674592074,12.921983310974616,225.52252525903384,90.43900746139164,74.53597750140045,43.41882005896184,24.174105148381678,5555.611942089274,36.72385620915033
max,50.0,42.0,49042.0,20.974754747746093,12.335072362675694,16.357357745872108,439.94033672809724,94.82908207530801,138.8237723436036,90.15713425228994,46.95163835947598,19272.039767708677,68.25980392156863
