,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,725.0575,428.2373,578124.8786,1797167.2358,652.6845,437.4704,291151.4249,896639.3283,11.5055,7.6834,3364.1189,10367.605,60.5455,32.9738,59.7917,32.2756,10.0
123,841.0443,513.6995,80008.4288,222097.6877,772.4046,524.3114,48355.8007,127241.9484,13.5411,9.1724,550.9064,1453.5948,49.4545,35.8325,41.25,34.3283,10.0
456,822.1493,550.5751,11787.3463,11410.5066,756.3697,559.979,9460.3979,7744.6101,13.253,9.7702,106.414,87.3271,54.1818,34.6124,41.0417,35.6007,10.0
789,704.399,448.2419,47817.3895,125714.8465,624.0691,461.0971,21712.8694,47375.8563,10.9105,8.0589,254.4606,565.5184,66.1818,34.5103,43.5417,34.0837,10.0
1000,1089.9566,663.3633,13637.1195,15018.8488,1028.271,681.3666,10988.8009,10276.8044,18.0272,11.9434,123.847,115.9336,40.0,40.2928,33.125,36.2504,10.0
