,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,665.8312,316.127,10859.902,13206.9306,605.9519,320.0057,8863.6778,9167.1064,12.8593,6.816,99.8277,103.5382,50.6957,33.6558,38.3333,37.6822,10.0
123,607.7339,284.4898,59405.9796,133849.6366,538.0293,284.2485,38022.5436,80220.5218,11.4053,6.0935,432.1314,914.4867,62.6957,25.9625,37.0833,33.316,10.0
456,484.7011,251.66,19107.0742,42132.697,417.8983,249.0952,13687.9087,27562.6763,8.8814,5.3773,154.5913,312.428,71.3043,25.7596,44.5833,31.2299,10.0
789,391.5311,150.1115,527469.8586,1628758.4534,327.5322,144.3367,265460.3735,810591.1666,7.0168,3.1063,3071.3235,9386.714,81.1304,14.4814,64.375,31.7088,10.0
1000,654.5792,342.0682,7061.9345,3594.3493,591.0581,346.5097,6329.2136,2596.7008,12.5015,7.3267,71.1213,29.3027,56.6957,29.5078,26.6667,29.4104,10.0
