,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,90.0,24590.0,21.852795157035487,15.075958011756638,33.744376767416654,479.32716840748003,90.70926275992437,165.08683242724547,94.2847514596752,81.63933013427432,28222.28836070475,46.70652173913043
std,14.577379737113251,0.0,14577.379737113251,1.3486623123606327,0.8907703231884244,3.1465966754395582,59.116433773584134,1.494763834099081,31.43873406866332,18.73216257737491,14.940728655159536,9796.737732923213,5.773332158225417
min,1.0,90.0,90.0,18.835233366209092,13.135204431325793,28.62311517436603,354.76601595955634,86.74858223062381,85.23028977945161,50.80959097724442,61.59079668260946,7264.202295889293,33.197463768115945
max,50.0,90.0,49090.0,24.728446017202135,17.267741237240333,42.19975568864754,611.4960424256801,92.9678638941399,218.37898689260786,126.55272917868517,131.84199385227635,47689.38191624179,58.78623188405797
