Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
1,23,23,15.932877420397025,9.716345427908127,13.366191784408535,253.8565828933974,94.72496963387125,88.25169891244929,50.08214250512113,26.724671106610604,7788.362360933603,61.356209150326805
2,23,1023,15.521651842371888,9.850701388892663,14.113333429070298,240.92167591580665,94.1697032795419,85.61392166336559,48.061165029446805,25.683544884100556,7329.743582580899,63.43954248366013
3,23,2023,16.105147298362027,9.791692166870833,13.049231479916745,259.3757695019377,93.92677424952282,102.641866498936,61.96902888532818,32.52590903064779,10535.352758385401,49.30555555555556
4,23,3023,16.862499474010793,10.132780485766753,13.501547112431622,284.3438885110143,93.61443692521256,109.31272352773595,66.83826159547877,35.01561658458977,11949.271525051237,46.568627450980394
5,23,4023,15.924805669850453,9.853360261818768,13.484454704312315,253.59943562250118,94.42998438313379,100.02123871290767,59.19921674577759,30.925368537261978,10004.248193664462,53.14542483660131
6,23,5023,15.884420078544172,9.678481171077896,12.839328612805264,252.31480123165727,93.49297241020302,119.02784663858547,74.03107705491561,38.68304776323445,14167.628275418623,47.75326797385621
7,23,6023,15.784045579357459,9.705035642926413,13.53788907823706,249.13609485123374,94.65556133958007,91.44985648874899,52.00994765693586,27.83167230775851,8363.076251812787,58.82352941176471
8,23,7023,16.10827968873739,10.066986461196981,14.173145415076267,259.47667453058955,94.30851986812424,84.51487131069102,47.40491504004318,25.61136220839036,7142.763472662665,64.62418300653596
9,23,8023,16.71309787195368,9.874919982977376,13.055355851000936,279.32764047750254,94.13499913239633,120.64586455826861,75.08893834814137,39.39585557935216,14555.424635012096,47.14052287581699
10,23,9023,16.841007689312416,10.141885413990039,13.500800533864224,283.61953999147994,93.87471802880444,123.38754946058278,78.60457462718415,40.45560014758593,15224.48736188776,40.44117647058824
11,23,10023,16.40292212431629,10.107325677296307,13.867850315203203,269.05585421638483,94.56880097171612,90.10829177026828,51.00801838587053,27.404923046798025,8119.504245755798,58.90522875816993
