,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,42.0,4542.0,717.3255542536086,649.4813596413352,11.358050108628493,557741.1985526306,49.63636363636364,78740692.824103,29705299.984814007,353830.18919334124,6.197385260961135e+16,40.416666666666664
std,3.0276503540974917,0.0,3027.6503540974913,219.05161179600282,229.38640181448156,4.009412138821288,291552.03240747965,30.255113631028493,248939430.16813368,93892350.90481873,1118412.3057894567,1.9597852366666883e+17,32.678758155228316
min,1.0,42.0,42.0,385.79091261623864,301.1793767755682,5.213752309813891,148834.6282572703,12.727272727272727,2749.9878620198697,2143.9083353678384,23.86458198418934,7562433.241256614,8.333333333333332
max,10.0,42.0,9042.0,941.2693481289991,895.6744850852273,15.601892637427623,885987.985727191,96.36363636363636,787234723.031898,296927605.731425,3536887.3102619885,6.197385091471092e+17,91.66666666666666
