,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,2498.723144761473,2333.1125,100.0,6243617.354166666,0.0,4752.457537509761,4388.6875,100.0,22585852.645833336,0.0
std,3.0276503540974917,0.0,3027.6503540974913,4.793457962430056e-13,0.0,0.0,9.817001907056755e-10,0.0,9.586915924860112e-13,0.0,0.0,3.926800762822702e-09,0.0
min,1.0,123.0,123.0,2498.7231447614736,2333.1125,100.0,6243617.354166667,0.0,4752.45753750976,4388.6875,100.0,22585852.645833332,0.0
max,10.0,123.0,9123.0,2498.7231447614736,2333.1125,100.0,6243617.354166667,0.0,4752.45753750976,4388.6875,100.0,22585852.645833332,0.0
