,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,21.5486,1.4872,158.0093,27.6721,14.9378,0.9876,89.489,16.8923,34.1379,3.0728,80.1626,12.2147,91.3157,1.6078,50.7654,5.2161,10.0
123,22.6879,1.0705,167.2788,18.3667,15.5901,0.7563,95.6225,10.9234,34.584,2.4775,78.7804,10.3557,90.5577,1.2748,48.6368,6.6505,10.0
456,21.5514,1.9786,162.5311,30.9141,14.9353,1.3294,93.0231,18.7318,32.4862,2.6711,76.5995,15.8827,90.6408,2.42,44.9139,4.7056,10.0
789,21.9549,1.2143,162.7612,36.1352,15.0996,0.896,92.5624,21.0293,33.8921,4.8195,75.5606,12.1392,90.7599,1.8832,48.6549,5.3252,10.0
1000,21.5852,0.7825,138.5987,32.6762,14.9021,0.6718,78.7241,18.3618,32.3318,4.7481,71.5305,8.8746,91.3308,1.4355,47.8306,3.3773,10.0
