,train_mean_rmse,train_std_rmse,test_mean_rmse,test_std_rmse,train_mean_mae,train_std_mae,test_mean_mae,test_std_mae,train_mean_mape,train_std_mape,test_mean_mape,test_std_mape,train_mean_pi_cov,train_std_pi_cov,test_mean_pi_cov,test_std_pi_cov,trials_completed
42,132.7218,0.0,247.03,0.0,91.8452,0.0,172.2219,0.0,100.0,0.0,100.0,0.0,11.3399,0.0,0.7353,0.0,10.0
123,132.7218,0.0,247.03,0.0,91.8452,0.0,172.2219,0.0,100.0,0.0,100.0,0.0,11.3399,0.0,0.7353,0.0,10.0
456,132.7218,0.0,247.03,0.0,91.8452,0.0,172.2219,0.0,100.0,0.0,100.0,0.0,11.3399,0.0,0.7353,0.0,10.0
789,132.7218,0.0,247.03,0.0,91.8452,0.0,172.2219,0.0,100.0,0.0,100.0,0.0,11.3399,0.0,0.7353,0.0,10.0
1000,132.7218,0.0,247.03,0.0,91.8452,0.0,172.2219,0.0,100.0,0.0,100.0,0.0,11.3399,0.0,0.7353,0.0,10.0
