,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,25.5,78.0,24578.0,12.622082504983823,6.634975730907637,9.046426899899565,159.38301712562676,93.2166217776068,114.28103555481871,63.11072410862211,43.34255803748736,13143.760890539203,46.88405797101449
std,14.577379737113251,0.0,14577.379737113251,0.25961188262490864,0.1114220049631992,0.13139444943732181,6.574428581240463,0.6265302483873886,9.236451912730756,5.111679373321287,1.9269905233104239,2116.3000090442306,4.618731475354107
min,1.0,78.0,78.0,12.236791742765181,6.4283730460493,8.807750518322987,149.7390721558061,91.43901500577145,90.59282424121271,50.22488869987779,40.27592486336633,8207.059803999256,37.59057971014493
max,50.0,78.0,49078.0,13.162737126688407,6.911949832296423,9.332508818316999,173.2576486663014,94.3632166217776,136.53471005293116,75.25280373460745,50.77092732810772,18641.72704923798,57.065217391304344
