,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,1000.0,5500.0,167.9754163151543,101.36323129262789,100.0,28215.740486249415,39.76449275362319,314.77487475811574,190.8281083626332,100.0,99083.22177898743,30.525362318840582
std,3.0276503540974917,0.0,3027.6503540974913,2.995911226518785e-14,0.0,0.0,0.0,0.0,5.99182245303757e-14,0.0,0.0,0.0,0.0
min,1.0,1000.0,1000.0,167.97541631515432,101.36323129262789,100.0,28215.740486249415,39.76449275362319,314.7748747581157,190.8281083626332,100.0,99083.22177898743,30.525362318840582
max,10.0,1000.0,10000.0,167.97541631515432,101.36323129262789,100.0,28215.740486249415,39.76449275362319,314.7748747581157,190.8281083626332,100.0,99083.22177898743,30.525362318840582
