,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,123.0,4623.0,304.1150551968113,242.42012251420456,4.328822891705582,92976.0744184754,95.45454545454545,2976.9038668153503,2856.273549397786,31.87355145723408,8903964.984419296,10.416666666666666
std,3.0276503540974917,0.0,3027.6503540974913,23.335895600170662,23.84450347528151,0.4511005988637159,14805.300960121713,2.30781003207997,216.04616831467368,216.7064216363344,2.4590457045663263,1270769.9425982442,3.1056499687497072
min,1.0,123.0,123.0,278.4760067753869,220.96812855113637,3.851159733788719,77548.88634956533,89.0909090909091,2538.2379134161965,2409.0556640625,26.77635308011797,6442651.705103408,6.25
max,10.0,123.0,9123.0,355.78554264083493,296.4503995028409,5.274429405156301,126583.35235223337,96.36363636363636,3275.1952580249867,3155.6502380371094,35.284335438937944,10726903.978189358,16.666666666666664
