Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
1,34,34,15.185323048999344,9.016360217064893,15.726341341920236,230.5940361024707,94.0453686200378,99.7811817629003,53.95580601584189,46.79707129940714,9956.284234000948,52.1286231884058
2,34,1034,21.32806882036362,12.771721221849702,19.728633680405064,454.88651960616676,90.49149338374292,78.36239250649972,44.32953730023894,61.794316702704066,6140.664559342724,55.97826086956522
3,34,2034,14.743421200515296,8.961158969904455,15.717487042354133,217.3684686958039,92.75992438563327,68.62453474414572,37.521618303402455,42.45692009182642,4709.326768850464,74.59239130434783
4,34,3034,16.797906892555833,10.831922257810232,20.63465546040824,282.1696759709747,83.93194706994329,137.0861626945012,78.1339536489386,50.11120587676682,18792.616002303253,32.47282608695652
5,34,4034,14.745026265819472,8.852791294118699,16.463608444774415,217.41579957970612,93.02457466918715,75.92589103804306,41.31187347640941,44.4731272797334,5764.740929920788,49.95471014492754
6,34,5034,14.957967242120318,8.999002486176659,14.534457942089329,223.74078401634452,91.89035916824196,98.4746112816988,53.563022241754275,43.277337919950135,9697.24906708168,46.01449275362319
7,34,6034,15.840981487584946,9.68662878658394,18.04106715322897,250.936694490009,91.89035916824196,104.97395357389995,52.66308960425609,61.765822116206735,11019.530928935303,67.70833333333334
8,34,7034,15.436167326789056,9.398343353043552,16.047418918244546,238.27526174062996,93.47826086956522,112.11500646488275,62.265340611175645,48.05738222810048,12569.774674620701,44.20289855072464
9,34,8034,14.383482813537162,8.494012246724541,15.033463587184457,206.8845778473189,93.02457466918715,92.11957455853984,50.33815579165816,45.37689228669995,8486.01601684638,48.414855072463766
10,34,9034,15.037069596976144,8.688616960632332,15.028339511393726,226.11346206430431,93.00567107750473,74.23598532262264,39.778462485159565,42.31643476837472,5510.981516820643,61.86594202898551
11,34,10034,15.128743751180762,9.14277140233086,16.764169873889077,228.87888748889094,93.10018903591683,83.97435741822758,45.41277382895548,51.489349545677975,7051.692703804235,56.83876811594203
12,34,11034,14.802688926399448,9.189447050994286,18.662160743001394,219.11959945174883,93.51606805293005,112.75895258049489,62.45937569587153,41.94720186042195,12714.581387050295,43.20652173913043
13,34,12034,15.040870026797865,9.20940648654661,16.463848680958463,226.2277711630264,90.0,65.71156488240055,36.26675822857356,50.185567905628105,4318.009759293938,62.45471014492754
14,34,13034,19.943194020675264,13.155362231262307,25.913462519291663,397.73098774629767,92.68431001890359,77.20408339612966,43.197458756681655,53.582728781395986,5960.470493036543,64.08514492753623
15,34,14034,14.463860384631522,8.883624752322422,15.552636860405158,209.2032572261131,93.00567107750473,76.28854503689921,41.334255794762385,35.19755295685827,5819.942103846999,55.117753623188406
16,34,15034,14.49118452550235,8.61235335913734,14.790834529023247,209.99442895215876,93.93194706994329,75.4653850060926,40.74614415083256,34.168712236063406,5695.024334117787,50.76992753623188
17,34,16034,14.892352874366082,8.58856564245237,13.527866480398357,221.78217413463972,93.04347826086956,78.84033860238316,41.59242537147185,39.487672956660425,6215.798990938427,55.97826086956522
18,34,17034,15.174012764796341,8.93956818032529,14.292455672571936,230.2506633862023,91.47448015122873,112.54968830499219,63.27442245233167,48.68072286406897,12667.432337550896,43.75
19,34,18034,15.934044645101865,9.50915758834111,14.77059627379921,253.89377875209942,93.47826086956522,101.68020183339374,55.13923328493222,43.024836953396274,10338.863444879687,50.76992753623188
20,34,19034,14.561334967473599,9.016720959726353,17.320673185060052,212.03247603496936,91.2476370510397,81.1690219561425,43.2903568977397,33.667871712566935,6588.410125316744,63.4963768115942
21,34,20034,14.881045616315234,8.691751183198063,14.788602618546138,221.44551863485484,93.53497164461247,112.35107220043496,61.782162218859845,43.62573132109712,12622.763424587349,46.73913043478261
22,34,21034,15.897295665538392,10.0891341545652,19.37724894930172,252.72400947754574,82.93005671077505,81.32317774891418,44.780265659086645,45.09837180143766,6613.45923918149,58.10688405797102
23,34,22034,18.382771955310865,11.911353410072657,24.157291050500547,337.92630476096366,75.74669187145557,144.68670766970973,90.08541931097069,182.91424063841276,20934.24337630004,54.98188405797102
24,34,23034,15.093454618975155,9.171733530535503,15.602388101807204,227.81237233506246,89.79206049149339,64.85641764816073,36.475611909906064,42.0194762876869,4206.354910152655,53.30615942028986
25,34,24034,14.83060598703573,9.147668045997916,18.011699314211455,219.94687394270002,91.72022684310019,95.95450300691112,52.98645591210895,40.516917500758076,9207.266647303317,49.32065217391305
26,34,25034,13.868181476806052,8.640685161315549,15.770998188819865,192.3264574736265,92.06049149338375,60.44422539029007,32.37490098823347,35.0937080675558,3653.504383032187,68.93115942028986
27,34,26034,14.94856316986039,9.11206507132494,18.12169045490397,223.4595408433065,92.28733459357278,94.55246584108593,50.65869207387327,35.686732332188036,8940.168796629721,52.9891304347826
28,34,27034,16.192929922743282,10.512079604579506,20.096340749041424,262.2109794828748,93.42155009451795,96.20323430504116,53.80542538405597,49.66975360423989,9255.06229075065,41.938405797101446
29,34,28034,15.169319396597611,9.255720279260226,17.184039663022535,230.1082509559925,91.58790170132325,65.8715322318546,36.28510157514152,46.352910369998035,4339.058758572261,57.472826086956516
30,34,29034,14.888356535481545,8.944662349189679,16.03350066972306,221.66316032761603,93.72400756143668,80.38378549630693,43.18367926173411,45.764653883643916,6461.552970716283,53.66847826086957
31,34,30034,15.445230631951356,9.637872116249353,17.43619436028735,238.55514927416846,91.73913043478261,254.01206977984216,142.75777118260717,132.67807314829454,64522.13159383941,70.24456521739131
32,34,31034,15.129170777163367,9.324115950643842,17.84179188124394,228.891808404574,93.59168241965973,106.0420481463709,57.55027826666221,46.35790078018108,11244.915975077243,39.130434782608695
33,34,32034,15.043865369275327,9.298006584076727,15.790800434635683,226.31788524888148,90.2835538752363,97.34639402797838,52.55693623194103,61.899372085662385,9476.320430250424,56.1141304347826
34,34,33034,14.539166217529965,8.886862665216613,17.351638681981537,211.3873543009646,90.35916824196597,80.29910292367268,47.39971313889824,60.271862754451114,6447.945930346578,46.51268115942029
35,34,34034,16.54874202832316,10.376271458534859,18.877024151082686,273.8608627199894,86.80529300567107,74.14188897449179,39.4197413993647,58.23835579326857,5497.019700705867,64.94565217391305
36,34,35034,14.477994722487242,9.12057555105383,17.76725106455189,209.61233118436843,92.41965973534971,68.96223630855754,38.03523686210949,36.11061592154597,4755.790036677332,51.49456521739131
37,34,36034,15.037827654123445,8.986062244704728,15.757906324258073,226.13626055511983,90.41587901701324,99.25438204254864,54.477063457027555,41.097108644874204,9851.432354648203,44.79166666666667
38,34,37034,15.179000772949886,8.900772568371465,15.04775569674273,230.40206446521324,94.17769376181474,77.3290800252578,41.28090396163202,37.35012129588903,5979.786617552723,57.15579710144928
39,34,38034,14.898732102876583,9.193041080218904,17.599680489015626,221.97221827328528,92.75992438563327,112.5615749796481,62.92327853337886,40.19221514099121,12670.108161898941,42.07427536231884
40,34,39034,14.60888600891449,9.033452151892947,15.436251791590964,213.41955042145756,92.94896030245746,95.10610507863174,53.218169286849964,38.7116460737873,9045.171223227742,42.436594202898554
41,34,40034,14.776563565454861,8.882107279150866,14.386803933716827,218.3468308039281,92.81663516068053,101.30588021988324,54.84430725942367,42.12380392866646,10262.881367125328,57.472826086956516
42,34,41034,15.103654264702786,9.41073538811018,18.734877032727486,228.12037214767466,93.648393194707,107.95887492714405,61.06442425597214,60.14994897230991,11655.118675534732,35.688405797101446
43,34,42034,14.388062507703912,9.200077250231773,19.270240566918982,207.016342725595,91.85255198487712,71.62146868668336,36.61135183790327,37.32982621491612,5129.634776837565,64.13043478260869
44,34,43034,18.191719532967504,11.98726474338109,24.395235701708156,330.93865956615144,92.07939508506617,79.92135185761107,44.604116810238274,55.041968695506796,6387.422482748072,53.35144927536232
45,34,44034,15.385461815053645,9.808427717125793,18.44066325463834,236.7124352624738,92.47637051039698,74.72973721125257,41.33759170723562,51.2286759571618,5584.533623662866,70.38043478260869
46,34,45034,15.470910172913001,9.360326459957001,16.906761369578273,239.349061578343,91.87145557655954,65.74124152330246,36.06433708060307,45.83201698696622,4321.910837025189,59.10326086956522
47,34,46034,14.999865687303343,9.509074465112432,18.181311284090707,224.99597063714018,93.93194706994329,78.04234199918552,39.43080530268096,55.023154711318,6090.607144717837,74.45652173913044
