,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,5.5,42.0,4542.0,418.8585325445709,339.207169117647,5.936940398416521,177976.89038972664,93.33333333333333,1845.3519884186378,1621.9968994140622,18.06963204990589,3665726.817428927,48.12499999999999
std,3.0276503540974917,0.0,3027.6503540974913,53.06620712044827,52.310531660201804,0.9384145195783423,50625.464234621555,3.358230739520294,537.9000901327166,322.4291649726351,3.7295330913752784,2614065.35923746,20.681157181010903
min,1.0,42.0,42.0,383.99757718292636,296.2971430759804,5.213276143305851,147454.13928235747,84.31372549019608,1415.5835304265333,1270.8647054036458,14.193825788401625,2003876.731614848,27.083333333333332
max,10.0,42.0,9042.0,563.8106127535896,481.0351083792892,8.492965896958646,317882.4070535781,96.07843137254902,3310.3841886523774,2427.1224365234375,27.53964717069029,10958643.476479659,85.41666666666666
